os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,20H1,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,low,8,120.98112731092435,1428
Win10,20H1,WU,Activator,high,40,2345.3355962207565,1667
Win10,20H1,Intel(R) Ethernet Connection (7) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,2,454.67624846938776,196
Win11,22H2,System Maintenance Service,Activator,moderate,149,166.84735969387754,196
Win11,22H2,Unregistered Device \_SB.PC00.CNVW,Fx Device,high,22,4120.744257446809,188
Win11,22H2,Unregistered Device \_SB.UserIdMask00.THC0,Fx Device,high,1,675.6576893687707,301
Win11,22H2,Unregistered Device \_SB.UserIdMask00.VMD0,Fx Device,high,1,677.2604243333332,300
Win10,21H2,Intel(R) UserIdMaskI Express Root Port #4 - A0BB (\_SB.UserIdMask00.RP04),Fx Device,high,1,338.06195,2
Win11,21H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,high,216,1600.38079291531,3684
Win10,19H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,35,4419.829532751092,458
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),Fx Device,high,502,2764.5361761674144,83218
Win10,21H1,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,low,64,33.349537183059354,7178
Win11,21H2,Unregistered Device \_SB.PR04,Fx Device,high,2,8314.9763,11
Win11,21H2,Intel(R) Serial IO SPI Host Controller - A0AA (\_SB.PC00.SPI0),Fx Device,low,40,10.398190499040307,1042
Win10,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP03.PXSX),Fx Device,low,12,66.98265928571429,1960
Win11,21H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,low,93,53.08571272070065,7193
Win10,19H2,Lock Screen,Activator,low,52,11.554622,150
Win10,21H1,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Fx Device,moderate,9,228.46614308085648,3129
Win11,21H2,인텔® 스마트 사운드 기술 버스 (\_SB.PC00.HDAS),Fx Device,moderate,7,404.3425105263158,38
Win11,22H2,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,low,200,53.329368284506614,6861
Win11,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP09.PXSX),Fx Device,low,18,134.6090223817568,3552
Win10,22H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,moderate,98,224.5216394052045,2959
Win11,22H2,Killer(R) Wi-Fi 6 AX1650i 160MHz Wireless Network Adapter (201NGW) (\_SB.PC00.CNVW),Fx Device,low,47,71.84715915376675,4845
Win11,21H2,WP OmaDmClient Client,Activator,moderate,121,1573.964557305195,616
Win11,22H2,ComputerMask Serial Hub Driver (\_SB._SSH),Fx Device,low,2,58.68758947368423,38
Win11,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFUserIdMask),Fx Device,high,1,59.4895,1
Win11,21H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,low,100,87.40232436839013,6808
Win11,21H2,Thunderbolt(TM) Controller - 8A17 (\_SB.PCI0.TDM0),Fx Device,high,70,3011.751116881594,853
Win10,21H1,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP03.PXSX),Fx Device,low,2,93.43440795053003,566
Win10,22H2,Intel(R) UHD Graphics 615 (\_SB.PCI0.GFX0),Fx Device,high,6,290.2879470588235,17
Win10,20H1,Lock Screen,Activator,low,19,11.109251724137929,58
Win10,22H2,Intel(R) PCI Express Root Port #3 - A0BA (\_SB.PC00.RP03),Fx Device,moderate,15,194.78190555555554,234
Win10,20H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,low,30,29.144554502501375,3598
Win10,21H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,low,100,27.89821800728234,9063
Win11,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,low,53,87.20015041766108,1676
Win11,21H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP03.PXSX),Fx Device,low,13,44.10891392857143,280
Win10,21H1,인텔(R) 스마트 사운드 기술 오디오 컨트롤러 (\_SB.PC00.HDAS),Fx Device,low,6,8.312050746268655,67
Win10,21H1,Unregistered Device \_SB.PC00.TDM0,Fx Device,high,2,7778.324992307693,13
Win11,22H2,Unregistered Device \_SB.PCI0.TXHC,Fx Device,high,33,9860.607230138889,2160
Win10,22H2,英特尔(R)智音技术音频控制器 (\_SB.PC00.HDAS),Fx Device,high,39,1911.3596857188197,3151
Win10,22H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,high,201,1627.3236156069954,9720
Win11,22H2,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM1),Fx Device,high,54,1448.89083210634,2934
Win10,21H2,인텔(R) 스마트 사운드 기술 오디오 컨트롤러 (\_SB.PCI0.HDAS),Fx Device,low,60,24.329820857269105,2263
Win10,RS5,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,44,53.970388392857124,3024
Win11,22H2,Thunderbolt(TM) Controller - 9A1F (\_SB.PC00.TDM0),Fx Device,low,236,52.502323061630236,8048
Win11,22H2,Realtek RTL8821CE 802.11ac PCIe Adapter (\_SB.PC00.RP09.PXSX),Fx Device,high,21,3895.770742957746,142
Win11,21H2,Killer Wireless-n/a/ac 1435 Wireless Network Adapter (\_SB.PCI0.RP03.PXSX),Fx Device,low,25,45.67978025078369,319
Win10,19H2,인텔(R) 스마트 사운드 기술 오디오 컨트롤러 (\_SB.PCI0.HDAS),Fx Device,low,4,9.732580487804878,41
Win10,22H2,Intel(R) PCI Express Root Port #16 - 34B7 (\_SB.PCI0.RP16),Fx Device,high,9,3710.2813104093552,2565
Win11,21H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,high,133,2537.9716918620693,725
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP17.PXSX),Fx Device,high,6,2026.3775167447304,854
Win10,21H2,Intel(R) PEG62 - 463D (\_SB.PC00.PEG2),Fx Device,low,24,72.32787572755416,1615
Win11,22H2,Killer Wireless-n/a/ac 1535 Wireless Network Adapter (\_SB.PCI0.RP05.PXSX),Fx Device,moderate,6,260.35062857142856,14
Win10,22H2,Intel(R) Smart Sound -tekniikan audio-ohjain (\_SB.PC00.HDAS),Fx Device,moderate,1,114.02206399999999,25
Win10,20H2,Intel(R) Serial IO I2C Host Controller - 9DE9 (\_SB.PCI0.I2C1),Fx Device,high,5,3281.304806976744,43
Win10,21H2,System Maintenance Service,Activator,low,28,76.78673548387096,31
Win11,22H2,Intel(R) Dual Band Wireless-AC 7265 (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,13,519.5382033898306,118
Win11,22H2,Intel(R) PCI Express Root Port #5 - 43BC (\_SB.PC00.RP05),Fx Device,high,55,896.568805542725,1299
Win10,21H2,Intel(R) Smart Sound-teknologi lydkontroller (\_SB.PCI0.HDAS),Fx Device,low,10,26.687812244897966,49
Win10,22H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,116,228.16453205251568,14548
Win10,20H2,DAM Phase,PDC Phase,high,21,1368.7709999999997,45
Win10,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,high,24,1015.0891802816899,213
Win11,22H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,low,61,68.85087403189065,3512
Win10,RS5,Thunderbolt(TM) Controller - 463E (\_SB.PC00.TDM0),Fx Device,moderate,1,1833.5865968253966,126
Win10,22H2,Intel(R) PCI Express Root Port #5 - 51BC (\_SB.PC00.RP05),Fx Device,moderate,8,237.9807099009901,101
Win10,22H2,Intel(R) Ethernet Connection (16) I219-V (\_SB.PC00.GLAN),Fx Device,moderate,7,192.81335976562505,256
Win10,21H1,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,moderate,14,209.3538907894737,76
Win10,22H2,Intel(R) Ethernet Connection (11) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,12,2281.530541354976,1417
Win11,21H2,Intel(R) Ethernet Connection (7) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,2,785.75,3
Win11,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,moderate,134,263.1463639053254,2197
Win10,21H2,Intel(R) Smart Sound בקר שמע טכנולוגיית (\_SB.PCI0.HDAS),Fx Device,low,9,21.985894653179184,692
Win10,20H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,28,2267.812773625844,2074
Win10,20H2,Update Orchestrator Client,Activator,high,126,2691.0955136554626,1428
Win10,22H2,Intel(R) Wireless-AC 9462 (\_SB.PC00.CNVW),Fx Device,high,33,562.2584580952382,420
Win10,21H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,moderate,16,243.8296905882353,85
Win11,22H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Fx Device,moderate,86,574.8144846470897,1941
Win10,22H2,Intel(R) Dual Band Wireless-AC 7265 (\_SB.PCI0.RP06.PXSX),Fx Device,low,21,34.37346838966204,2012
Win11,22H2,Intel(R) PCI Express Root Port #6 - 51BD (\_SB.PC00.RP06),Fx Device,high,23,696.7841711491444,409
Win10,22H2,PCI Express Root Port (\_SB.PCI0.TRP1),Fx Device,moderate,20,229.06269238095243,105
Win10,21H2,PCI Express Root Port (\_SB.PC00.PEG1),Fx Device,low,14,38.67431068111455,646
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,high,22,10211.621595097282,2570
Win11,22H2,Realtek PCIE CardReader (\_SB.PCI0.RP09.PXSX),Fx Device,low,33,100.13288513238291,491
Win10,22H2,Thunderbolt(TM) Controller - 8A0D (\_SB.PCI0.TDM1),Fx Device,moderate,18,272.51717124378126,1005
Win10,22H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx UserIdMaskice,low,1,11.509025,20
Win10,21H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx UserIdMaskice,low,1,13.80035,4
Win10,20H2,Intel(R) Serial IO I2C Host Controller - A0E9 (\_SB.PC00.I2C1),Fx Device,high,6,370.13489473684217,38
Win10,22H2,Intel(R) PCI Express Root Port #4 - A0BB (\_SB.PC00.RP04),Fx Device,high,53,2348.5889582174464,3164
Win11,21H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,19,355.0813456521739,46
Win10,22H2,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),Fx Device,high,35,825.1275650655019,229
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx UserIdMaskice,moderate,1,40.718133333333334,27
Win11,22H2,Intel(R) PCI Express Root Port #6 - 7ABD (\_SB.PC00.RP06),Fx Device,low,2,283.81029774436104,133
Win10,22H2,Realtek PCIE CardReader (\_SB.PCI0.RP09.PXSX),Fx Device,high,7,572.0691995412844,218
Win10,22H2,Intel(R) EUserIdMaskernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,1,55.9953,1
Win11,22H2,Intel(R) Management Engine Interface #1 (\_SB.PC00.HECI),Fx Device,high,53,4780.93349805705,2419
Win11,22H2,Intel(R) PCI Express Root Port #14 - 02B5 (\_SB.PCI0.RP14),Fx Device,moderate,29,814.7632093406594,546
Win10,21H2,Barramento da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,low,38,16.716553447498864,2219
Win11,21H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP01.PXSX),Fx Device,high,5,1137.355311764706,17
Win10,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP10.PXSX),Fx Device,low,6,31.3025566334557,1907
Win11,21H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,low,74,87.80499828260501,5881
Win10,20H2,Intel(R) Ethernet Connection (10) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,17,1948.0349748125932,667
Win10,21H2,Intel(R) PCI Express Root Port #14 - A335 (\_SB.PCI0.RP14),Fx Device,low,13,19.921990281329922,391
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP21.PXSX),Fx Device,moderate,3,248.2500230769231,26
Win10,22H2,Intel(R) TypeC PCIE - 9A2D (\_SB.PC00.TRP1),Fx Device,low,8,61.48445641025638,234
Win10,19H2,NCSI,Activator,high,35,1831.183298301486,471
Win10,22H2,Qualcomm QCA61x4A 802.11ac Wireless Adapter (\_SB.PCI0.RP10.PXSX),Fx Device,low,12,39.3997686402754,2905
Win11,22H2,Intel(R) Iris(R) Xe GrUserIdMaskhics (\_SB.PC00.GFX0),Fx Device,low,1,11.21,2
Win10,20H1,Intel(R) PCI Express Root Port #10 - 9DB1 (\_SB.PCI0.RP10),Fx Device,low,1,18.99518061224489,98
Win10,20H1,Image Download Manager,Activator,low,44,60.872039898132435,589
Win10,20H2,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Fx Device,moderate,6,200.26354000000003,95
Win10,21H2,Intel(R) PCI Express Root Port #5 - 51BC (\_SB.PC00.RP05),Fx Device,low,5,65.1331593220339,118
Win10,21H2,Intel(R) PEG10 - 460D (\_SB.PC00.PEG1),Fx Device,high,11,2477.8096066901408,284
Win10,20H2,Unregistered Device \_SB.PR00,Fx Device,high,2,9748.61808,5
Win10,22H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP05.PXSX),Fx Device,low,15,56.67846294871794,4680
Win10,21H1,WP OmaDmClient Client,Activator,moderate,43,780.4098601659751,241
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,high,16,1312.5185585585584,111
Win11,22H2,Standard NVM Express Controller (\_SB.PC00.RP05.PXSX),Fx Device,high,14,1107.9957123287672,73
Win11,22H2,Disk drive (\_SB.PCI0.SAT0.PRT2),Fx Device,high,4,7181.9519007418385,674
Win11,22H2,Intel(R) PCI Express Root Port #9 - A330 (\_SB.PCI0.RP09),Fx Device,moderate,7,467.40039824561404,228
Win11,21H2,Disk drive (\_SB.PCI0.SAT0.PRT2),Fx Device,moderate,2,154.09203333333335,42
Win10,21H1,Update Orchestrator Client,Activator,low,11,131.08777812499997,32
Win10,21H1,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,moderate,2,220.64423333333332,3
Win10,22H2,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PC00.HDAS),Fx Device,high,15,1482.0405753164557,316
Win10,RS5,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),Fx Device,low,5,145.98336424581004,537
Win10,21H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,low,35,22.82606939679026,1807
Win10,21H1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),Fx Device,moderate,17,160.88170561797756,267
Win10,22H2,Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) (\_SB.PCI0.RP01.PXSX),Fx Device,high,10,438.63487774687076,719
Win10,22H2,Intel(R) PCI Express Root Port #5 - 06BC (\_SB.PCI0.RP05),Fx Device,moderate,9,242.93227911111117,450
Win10,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP10.PXSX),Fx Device,low,12,53.56780616113743,1688
Win10,21H2,Intel(R) PCI Express Root Port #2 - A0B9 (\_SB.PC00.RP02),Fx Device,high,2,526.5834951456309,206
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,low,7,33.60611111111112,9
Win11,21H2,Intel(R) PCI Express Root Port #25 - 7AC8 (\_SB.PC00.RP25),Fx Device,low,3,138.24650405405404,74
Win10,21H2,Intel(R) PCI Express Root Port #1 - 9DB8 (\_SB.PCI0.RP01),Fx Device,high,10,4599.704304266126,1969
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.ComputerMask00.TXHC),Fx Device,low,2,17.673800000000004,5
Win10,21H2,Thunderbolt(TM) Controller - 9A1B (\_SB.ComputerNameMask00.TDM0),Fx Device,low,1,15.640433333333332,3
Win11,22H2,Intel(R) Smart Sound בקר שמע טכנולוגיית (\_SB.PCI0.HDAS),Fx Device,high,14,9532.965998060343,464
Win10,21H2,Intel(R) Serial IO I2C Host Controller - A0EA (\_SB.PC00.I2C2),Fx Device,low,2,8.016639999999999,5
Win10,21H2,Thunderbolt(TM) Controller - 9A1F (\_SB.PC00.TDM0),Fx Device,high,29,1420.045583898305,1534
Win10,22H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PC00.HDAS),Fx Device,high,5,2246.3620606404534,2467
Win11,21H2,Intel(R) PCI Express Root Port #5 - 43BC (\_SB.PC00.RP05),Fx Device,low,36,103.28299427359491,943
Win11,21H2,PCI Express Root Port (\_SB.PC00.PEG1),Fx Device,low,5,143.72847325581398,172
Win11,22H2,Intel(R) PCI Express Root Port #21 - 06AC (\_SB.PCI0.RP21),Fx Device,low,43,103.01323790613715,8310
Win11,21H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,high,49,4849.691700715308,2097
Win10,21H2,UserIdMask Client,Activator,high,10,1234.423943902439,41
Win10,20H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,high,23,2111.695282790473,2057
Win11,21H2,BUS della tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,low,36,19.918649118387908,794
Win11,21H2,Intel(R) Smart Sound-teknologi lydkontroller (\_SB.PC00.HDAS),Fx Device,high,1,141.3315,1
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP07.PXSX),Fx Device,low,13,25.022932188841207,466
Win10,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,high,15,3373.14098650904,2157
Win10,22H2,WWAN Dormancy,Activator,high,21,349.01108508196734,610
Win10,21H1,Intel(R) PCI Express Root Port #3 - A0BA (\_SB.PC00.RP03),Fx Device,low,4,10.410167003367011,297
Win11,21H2,Intel(R) PCI Express Root Port #7 - 51BE (\_SB.PC00.RP07),Fx Device,high,9,5655.23033436426,291
Win11,22H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,41,408.67950201342285,447
Win10,22H2,Kontroler audio technologii Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,7,289.354085678392,398
Win11,21H2,Killer(R) Wi-Fi 6 AX1650w 160MHz Wireless Network Adapter (200D2W) (\_SB.PCI0.RP07.PXSX),Fx Device,low,4,98.17235399999998,150
Win10,22H2,Zvukový řadič technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,17,18.966104077791726,1594
Win10,RS5,WNS,Activator,high,33,2120.5900485483876,620
Win10,21H2,PCI Express Root Port (\_SB.PC00.TRP2),Fx Device,low,15,73.56566842105262,266
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,low,8,38.59638913043479,46
Win10,20H2,Intel(R) PCI Express Root Port #9 - 9DB0 (\_SB.PCI0.RP09),Fx Device,low,7,68.36313832061069,655
Win10,22H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,high,12,1895.7871078538237,6239
Win10,22H2,Технология Intel(R) Smart Sound - аудиоконтроллер (\_SB.PCI0.HDAS),Fx Device,high,62,2151.6919522823787,3768
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 34E9 (\_SB.PCI0.I2C1),Fx Device,low,21,143.4172253146853,715
Win10,21H1,Unregistered Device \_SB.PCI0.UA02,Fx Device,high,3,2636.211529187817,394
Win11,22H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,moderate,22,402.9325858789625,347
Win10,21H2,Intel(R) PCI Express Root Port #8 - 43BF (\_SB.PC00.RP08),Fx Device,high,4,568.2666411764706,17
Win10,21H2,Intel(R) PCI Express Root Port #15 - 43B6 (\_SB.PC00.RP15),Fx Device,low,11,46.31997211538461,104
Win10,22H2,Unregistered Device \_SB.PC00.I2C6,Fx Device,high,2,5086.146722222223,36
Win10,22H2,Unregistered Device \_SB.PC00.THC0,Fx Device,high,4,8907.803035714287,126
Win11,22H2,Intel(R) Chipset SATA/PCIe RST Premium Controller (\_SB.PC00.SAT0),Fx Device,high,2,353.0125428571429,14
Win11,22H2,Update OrcUserIdMaskstrator Client,Activator,high,1,951.468390909091,11
Win10,19H1,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,moderate,1,67.3922,1
Win10,20H2,No CS Phase,PDC Phase,moderate,59,409.1706513761468,109
Win10,22H2,BayHubTech Integrated SD controller(SDA Compliant Host) (\_SB.PCI0.PSDC),Fx Device,low,10,2.8245265060240965,166
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP08.PXSX),Fx Device,low,6,46.226664130434784,184
Win10,21H2,PCI Express Root Port (\_SB.PC00.TRP3),Fx Device,low,8,65.27222218430033,879
Win10,21H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP07.PXSX),Fx Device,moderate,5,185.89025581395347,86
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 02EA (\_SB.PCI0.I2C2),Fx Device,high,4,2571.3635379999996,100
Win11,22H2,Intel(R) PCI Express Root Port #7 - 34BE (\_SB.PCI0.RP07),Fx Device,moderate,16,476.7823698591551,355
Win10,20H1,PCI Express Root Port (\_SB.PCI0.RP09),Fx Device,moderate,1,152.71112462686565,134
Win10,20H1,WP WiFi Auto Connect Client,Activator,low,3,120.13569615384615,26
Win10,20H1,Windows Error Reporting,Activator,moderate,3,139.81917142857142,7
Win10,21H2,Intel(R) Serial IO SPI Host Controller - A0AA (\_SB.PC00.SPI0),Fx Device,moderate,7,656.5505627906978,43
Win10,19H2,Image Download Manager,Activator,low,17,153.1666746575343,146
Win11,22H2,PCI Express Root Port (\_SB.PC00.TRP3),Fx Device,high,11,7669.807593470148,536
Win10,22H2,Terminal Server Remote Connection,Activator,moderate,19,209.9952776978417,139
Win10,21H2,Intel(R) PCI Express Root Port #16 - 34B7 (\_SB.PCI0.RP16),Fx Device,high,5,2544.7117876373627,364
Win10,21H2,Intel(R) TypeC PCIE - 9A2D (\_SB.PC00.TRP1),Fx Device,low,7,56.26535989847717,197
Win10,20H2,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,moderate,2,260.6899951890034,291
Win11,21H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,moderate,24,561.9071568862275,167
Win10,21H1,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,low,18,161.51537516224192,1695
Win10,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PC00.RP06.PXSX),Fx Device,low,1,49.07534843750002,64
Win10,22H2,Qualcomm(R) QCA6174A Extended Range 802.11ac MU-MIMO Wireless Adapter (\_SB.PCI0.RP01.PXSX),Fx Device,high,1,901.7685447565545,534
Win10,RS5,Barramento da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,low,1,12.833900000000002,3
Win10,22H2,BUS della tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,high,12,2736.4035763157895,152
Win10,20H2,Thunderbolt(TM) Controller - 463E (\_SB.PC00.TDM0),Fx Device,high,4,1561.6072025641026,78
Win10,20H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,2,173.51834999999997,6
Win10,RS4,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,3,44.32891627906977,172
Win10,RS4,DHCP,Activator,low,7,103.46729302325583,43
Win11,21H2,Intel(R) PCI Express Root Port #1 - A338 (\_SB.PCI0.RP01),Fx Device,moderate,5,1034.6845818181816,11
Win10,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.UserIdMaskI0.CNVW),Fx Device,moderate,2,1274.9879800000003,10
Win10,22H2,USB xHCI Compliant Host Controller (\_SB.UserIdMaskI0.XHC),Fx Device,moderate,3,844.9926833333335,30
Win10,22H2,Intel(R) PCI Express Root Port #5 - 7ABC (\_SB.PC00.RP05),Fx Device,high,1,3824.4642826771637,127
Win10,19H1,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,9,5350.448976638177,351
Win10,20H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,9,29.21698591224019,433
Win10,RS5,Unregistered Device \_SB.PC00.I2C0,Fx Device,high,6,7933.594550305723,1799
Win11,21H2,Intel(R) Serial IO SPI Host Controller - 02AA (\_SB.PCI0.SPI0),Fx Device,low,7,23.451314629258523,499
Win10,20H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,moderate,14,174.8776906976744,86
Win11,21H2,Cortana Voice Activation,Activator,moderate,20,481.72719024390244,41
Win10,22H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PC00.HDAS),Fx Device,moderate,15,228.08981081081075,259
Win10,22H2,Intel(R) PCI Express Root Port #5 - A33C (\_SB.PCI0.RP05),Fx Device,moderate,12,272.79299544658494,571
Win10,22H2,Kontroler audio technologii Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,15,153.78757375565607,221
Win10,19H1,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,low,1,27.816164935064936,77
Win11,21H2,Intel(R) PCI Express Root Port #13 - 34B4 (\_SB.PCI0.RP13),Fx Device,moderate,12,129.4608529411764,357
Win11,22H2,Intel(R) PCI Express Root Port #6 - 43BD (\_SB.PC00.RP06),Fx Device,low,5,63.75431590909089,572
Win10,21H2,Intel(R) Smart Sound Technologie-audiocontroller (\_SB.PC00.HDAS),Fx Device,high,4,5236.718899999999,261
Win10,20H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,moderate,3,231.2439230407523,638
Win11,21H2,Qualcomm Atheros QCA61x4A Wireless Network Adapter (\_SB.PCI0.RP05.PXSX),Fx Device,low,13,93.24008125000002,784
Win11,21H2,PCI Express Root Port (\_SB.PCI0.RP06),Fx Device,low,2,108.46763768115942,69
Win11,21H2,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431C20&REV_1000\4&386903f0&0&0001),Fx Device,low,3,13.072033333333334,21
Win11,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,low,17,96.30525138190957,796
Win10,21H1,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Fx Device,low,9,64.59854128416713,3878
