guid,nrs,received_bytes,sent_bytes,chassistype,vendor,model,ram,os,number_of_cores
37220b4081864583aef464137cd8834d,1660594.0,949577184310.0,2599662288270.0,Desktop,Asus,System Product Name,32.0,Win10,16
372b4d55bce943c7a1c8ee34f45d6f53,407960.0,1316425152815.0,2197728503775.0,Desktop,Asus,System Version,16.0,Win10,4
376ddbb88d6d481f88400799dc284de7,2190084.0,83312508503655.0,144997291348520.0,Desktop,MSI,MS-7D25,64.0,Win Server,12
377194d6790e4183a1a8bca258d2e642,66536.0,8614779150.0,32015444405.0,Desktop,Unknown,Other,64.0,Win10,n/a
37e81099f3b04bcf86e14b85dd7a64c8,143110.0,253473568080.0,1085848420165.0,Desktop,Asus,System Product Name,32.0,Win11,6
3808a4cfb9de4abdb267fbadb07029fa,97884.0,34790184595.0,80571049620.0,Desktop,Asus,System Version,16.0,Win10,4
3820416e3c784d0cb15dc013a69437fc,2926456.0,44610949495.0,70922830210.0,Notebook,Asus,GL552VW,8.0,Win10,4
383a71b38f7c460d8b6aae76263a6dca,548121.0,33150587775.0,220147451555.0,Notebook,HP,HP 250 G7 Notebook PC,8.0,Win10,2
38409d86e8f046668b36db755a3bad46,2963212.0,182858588885.0,370809566180.0,Notebook,Asus,ASUS TUF Gaming F15 FX506LI_FX506LI,16.0,Win10,4
386b9408c18a4bb38a54708889448bd7,168054.0,7325432875.0,20653006495.0,Notebook,Dell,Latitude E6430,4.0,Win10,2
38d515be6ae542b0a0331da4fb54581b,1308634.0,197738586975.0,671271220845.0,Desktop,HP,HP Z2 Tower G5 Workstation,32.0,Win10,6
38dfb277acad4137947b95dfb9397588,16329014.0,1699868655255.0,12152290234235.0,Notebook,Lenovo,Lenovo ideapad 330-17ICH,20.0,Win11,4
3900523d4fda45e78529080cce7d547a,2963343.0,107185935975.0,131599918885.0,2 in 1,Lenovo,Lenovo YOGA 720-13IKB,16.0,Win10,2
39c52f4ae7a84b2bbb0d6000c11f32f9,11239917.0,58822418870.0,110759321895.0,Desktop,Dell,OptiPlex 3060,8.0,Win10,6
3a21cd5cf5ff498fb099cd61f57bb954,2942.0,5304422174.999999,6024615520.0,Notebook,Dell,Inspiron 7773,16.0,Win10,4
3a3deed308c842249e9b83aa05af14ea,3708594.0,318599431315.0,339046346175.0,Desktop,Unknown,Other,16.0,Win10,8
3ac5aec579e7477d95662a2247f90f4f,3380811.0,1688230355735.0,21156004190715.0,Notebook,Lenovo,ThinkPad P50,16.0,Win10,4
3ae0dd738b354d06b9c351f409fee850,658848.0,30981422455.0,31746933855.0,Notebook,Lenovo,Lenovo Legion Y530-15ICH,8.0,Win10,4
3b52a283610748adb97ff4e843b5cb78,524736.0,151570342955.0,165341512655.0,Notebook,Acer,Aspire A515-55,8.0,Win11,4
3b53bf0850f146bab320e18f436394e5,378448.0,138910352055.0,522857013900.0,Notebook,Samsung,900X3G,8.0,Win10,2
3b5db6fcc1ca4351ab7109b9efa86670,128042.0,16015676460.0,22337508430.0,Notebook,Samsung,550XBE/350XBE,4.0,Win10,2
3baf0e8393f1497e85f4be265aee2f74,2907867.0,202248852690.0,377724739945.0,Notebook,Dell,XPS 13 9380,16.0,Win10,4
3bffa7137a034e5fa51238fc001fb3bc,5656311.0,1006511038725.0,1100918363310.0,Desktop,MSI,MS-7C75,32.0,Win11,8
3d0ccb7a6b284bf88748d4563c729794,1330270.0,70323347970.0,78591994005.0,Desktop,Positivo,POS-PIH81DI,4.0,Win10,2
3d826a06f2d6439abe207f331df3fd65,107696.0,33466232040.0,35287749125.0,Desktop,Unknown,Unknown,16.0,Win10,6
3d82cb9b588645d3bfb234ece08874b7,635568.0,58030007555.0,138092670325.0,Notebook,Other,Other,32.0,Win10,8
3dc8c6a59e05452782e2adb79bc6a56c,2133708.0,200065174585.0,8399018811010.0,Desktop,Unknown,Unknown,16.0,Win10,2
3de7fc9ec0a542dc94cd0ed2a1f1ae32,1501742.0,247573565775.0,919291446765.0,Notebook,Other,NBD-WXX9,8.0,Win11,4
3ee565505fe845aa9b04c2648ca7e91b,4012155.0,17350703580.0,38276073895.0,Notebook,HP,HP Pavilion 15 Notebook PC,12.0,Win10,2
3f3c0a78e00742fca838a93e29d2b8b7,2688862.0,87803746245.0,122507635675.0,Notebook,Dell,Precision 7530,16.0,Win10,6
3f7860f27719445e967fed007a407637,4825295.0,158784049955.0,224130477405.0,2 in 1,HP,HP EliteBook x360 1030 G4,8.0,Win10,4
3f83c0ff20e44e5da8e25bfb6d0c52a4,2333013.0,296951791615.0,398310142965.0,Notebook,MSI,Sword 17 A11UE,16.0,Win10,8
4023793eaa1b403d8c98f9ba8c2d6f21,314122.0,57268919980.0,72561920430.0,Notebook,MECHREVO,Z3 Air Series GK5MP5O,16.0,Win10,4
40e6ea00b71848589061064f11857a5f,145412.0,268549140.0,282429290.0,Desktop,Unknown,To Be Filled By O.E.M.,8.0,Win10,6
413787c2481f46d6aa981adad1d94258,106484.0,45856788480.0,200750018700.0,Notebook,Samsung,270E5K/270E5Q/271E5K/2570EK,8.0,Win10,2
417bd382714d40c189f4f2769664e5eb,2063498.0,970610369140.0,1225917664665.0,Notebook,Lenovo,Lenovo Y520-15IKBN,8.0,Win10,4
4195c0bc3861417b9f4421f6e2f507a4,281812.0,23651300090.0,61196349540.0,Notebook,HP,OMEN Laptop 15-ek0xxx,16.0,Win10,6
41b7cc64a645463ca5c1807dff209483,11753072.0,66347408860.0,143815663000.0,Intel NUC/STK,Intel,NUC8i5BEK,8.0,Win11,4
41e4128f71e241f59b296600e6f99575,3485168.0,537204342015.0,1017560774380.0,Notebook,THUNDEROBOT,Not Applicable,16.0,Win10,14
43bba6e7072542198332c13f3986fc3e,1613547.0,261684392035.0,343869861235.0,Notebook,LG,14ZD980-GX50K,8.0,Win10,4
449e023b919043a8b2c77895f1fc37f9,5168538.0,69298477355.0,631558519135.0,Desktop,Dell,Vostro 3681,8.0,Win10,4
44f2dfe4b7d04994b21131ba07e8d751,15974421.0,7616725031790.0,22346864553155.0,Notebook,HP,HP ZBook 17 G4,32.0,Win10,4
4553f352800b4feb86da4a51b8ee7e05,2859040.0,119068162610.0,325934812245.0,Desktop,MSI,MS-7C31,8.0,Win10,6
4687827799f94635b3d48940ae087d49,8334.0,6131496510.0,65637339635.0,2 in 1,HP,HP Spectre Convertible,16.0,Win10,2
46b9d737ddce467d94367f1bdffef13e,5824156.0,1592081314665.0,40515313132345.0,Server/WS,Supermicro,Super Server,32.0,Win Server,2
4714b52ba75543c595da1a3758dbe024,623694.0,1169030359655.0,1564572317000.0,Desktop,MSI,MS-7850,16.0,Win10,4
47317e6370144f25bbc2d85e4f048f1d,165252.0,18044765100.0,35419211690.0,Desktop,Unknown,Other,32.0,Win10,6
47b0293428ba4bcb9127648cccc71f99,16453923.0,774562706820.0,3802586050885.0,Notebook,HP,HP EliteBook 840 G6,32.0,Win10,4
47e849df682145898cf5c18f8a5f358c,5853172.0,2545038120910.0,3112844697380.0,Server/WS,Dell,Other,32.0,Win Server,8
486eccb4801e44bc93206170bde513f2,4366250.0,132343390710.0,156599598730.0,Notebook,Packard Bell,Easynote ENTE69AP,6.0,Win10,2
492f9e166dc644ffb6334f2145b4a359,479440.0,26664107275.0,558312984100.0,Desktop,Unknown,Other,8.0,Win10,4
49895f9aacba4cadbcd1f2f9831d69d1,651136.0,162102528165.0,249842797260.0,Notebook,MSI,GS65 Stealth 9SD,32.0,Win10,6
4a40042baeeb4945b06a63b1d6e8d77e,230330.0,31205455005.0,53082469810.0,Notebook,Asus,ROG Zephyrus S17 GX701LXS_GX701LXS,32.0,Win11,8
4ae8fb3e49e94ee1ade2ca2835f1e0ed,5840734.0,154056043690.0,189159864380.0,Desktop,Gigabyte,Default string,16.0,Win10,8
4b1a4dba28fe4cd2a7a5d7346d52631f,437511.0,81441761635.0,145864051860.0,Notebook,Asus,S550CB,8.0,Win11,2
4bd32892de5a4e6e9bbe0d0e2a736bc6,61124.0,15116604645.0,16592418245.0,Notebook,Hasee,Not Applicable,16.0,Win10,6
4bd728017df9495e950f1ea1d5fd80b3,716715.0,146231538565.0,215212723015.0,Notebook,Other,Default string,8.0,Win10,2
4bd893efe8bf4007a2089849af7e4df8,4799847.0,11366677300575.0,15025972486070.0,Notebook,Dell,XPS 15 9510,16.0,Win11,8
4c107a4dc03943c0befbeab450da916a,614742.0,105990106705.0,212370163785.0,Desktop,Unknown,Default string,8.0,Win10,4
4ca4c4b8310747eb90b1b4966d565aba,1274150.0,437332371200.0,1850952671545.0,Desktop,Gigabyte,Default string,16.0,Win10,6
4cc4df83f3c74fec89d973ff4603c1f0,2226246.0,1162364903080.0,1421621671335.0,Notebook,LG,15Z980-GA5BK,8.0,Win11,4
4d3e340e8d974f82b2a19918cacf24ec,793494.0,75683998490.0,287397360540.0,Notebook,Lenovo,Lenovo V130-15IKB,8.0,Win10,2
4dd8c7c10cba4139b21129fb8af60b8d,443025.0,412417013960.0,655816978360.0,Notebook,Notebook,Not Applicable,32.0,Win10,8
4f76cf044ebe4f3b9fb82c64d449174a,10874702.0,75376288485.0,85228623045.0,Intel NUC/STK,Intel,NUC8i5BEH,8.0,Win10,4
4f9ba628c6ce415d90ad772f06fcf69e,535236.0,21481700225.0,69448111725.0,Notebook,Lenovo,Lenovo G460,4.0,Win10,2
4fd7bed132524d23be18db7cc39906d1,106844.0,19969966150.0,46495362775.0,Notebook,Hasee,GI5CN54,8.0,Win10,6
4fdc9b5f4de54124ae6f3ed2d1f7d5a7,1556370.0,13932004590.0,239260194240.0,Desktop,Fujitsu,Other,16.0,Win10,8
510a3f8f290a4f4e945e3b2e162befa0,670622.0,59288287395.0,78931451635.0,Notebook,Lenovo,RESCUER R720-15IKBN,8.0,Win10,4
51666c04b1f74dc89f364a4eac3ad65f,1138714.0,32556734085.0,42473822255.0,Desktop,Asus,System Version,4.0,Win10,2
5192f4225bda4bc4942f28ee84ebaa7e,2365750.0,645210207010.0,1068941822065.0,2 in 1,Microsoft Corporation,Surface Pro 7,8.0,Win11,4
5255d1da29d741b18a57e916e51982af,187120.0,36690569705.0,62743302170.0,Desktop,Asus,System Product Name,8.0,Win10,6
5293d597d8284c2fa7d8c44bc0066632,5915814.0,234475310775.0,1277578559225.0,Desktop,Fujitsu,ESPRIMO P558,8.0,Win10,6
53b146c38ad7495fb885c5a4336e2102,1124378.0,1556135111940.0,67299822164085.0,Server/WS,Supermicro,Super Server,32.0,Win10,8
53b93243d3e4428eb2124e0d448383a1,468916.0,63831400305.0,145796975600.0,Notebook,Asus,VivoBook_ASUSLaptop X421FAY_X413FA,8.0,Win11,4
53fecac314264b508a51f7c92f481f0f,1694838.0,237600893670.0,336811935100.0,Notebook,HP,HP Laptop 15-bs0xx,8.0,Win10,2
5457da9f29cf4f4598d0089b4fcdd581,581152.0,203965948510.0,297197408115.0,Desktop,Asus,System Product Name,64.0,Win11,6
54c1287e2a6d40fd90121e67724a47d5,3922182.0,85784384010.0,172088481705.0,Desktop,Gigabyte,Default string,32.0,Win Server,8
54e28b98eab840b9a6c83c8f3de31a14,33584.0,48548892050.0,137507895255.0,Notebook,Asus,X756UQ,8.0,Win10,2
558466dbb8b848219c92b7f77635eb27,4158200.0,58841261805.0,349828442860.0,Desktop,HP,HP ProDesk 400 G4 SFF,4.0,Win10,4
55c207162dc449b49f4cec1ebaf2db30,10027048.0,2603136222860.0,26559425737415.0,Notebook,Acer,Predator PH315-53,32.0,Win10,8
56042c3d125e4a949d4e71b9ae00c1b3,281534.0,117267682055.0,314800767115.0,Notebook,Acer,Swift SF514-51,8.0,Win10,2
5625ff6be25a4df98461e1592c6cfbd4,1637975.0,164684886235.0,236427500515.0,Desktop,Other,Other,32.0,Win11,8
56b40311eb214348ba31249709205726,7121324.0,159503605120.0,170131580790.0,Desktop,MSI,MS-7846,8.0,Win10,2
56bf9b418cb547d7884df1bd72448081,330358.0,123801891575.0,157115131145.0,Notebook,Acer,Aspire E1-430,8.0,Win10,2
56eef1e7544a40bb857820f45a61a3ec,3641154.0,289044846880.0,607328503370.0,Intel NUC/STK,Intel,NUC10i7FNH,16.0,Win11,6
57a727c356d646549b1b433c2cf10fab,501498.0,117307171300.0,476862442440.0,Desktop,Gigabyte,B560M AORUS ELITE,16.0,Win10,8
583c9764796a462285e407aca1545928,546412.0,56228956960.0,108186383340.0,Desktop,HP,HP Pavilion All-in-One 24-k0xxx,8.0,Win11,6
58917024aee0457486c44c93a317c8b5,6000358.0,429240928835.0,824407016430.0001,Desktop,Medion,Default string,16.0,Win11,6
597e0c7f0ea1443ab6a7500f453bca3b,290755.0,49354104335.0,181187745065.0,2 in 1,Lenovo,ThinkPad X1 Carbon Gen 9,32.0,Win10,4
59948f5f355d4b0b83d0505b4563d845,264814.0,60015882175.0,89115357860.0,Notebook,Asus,ZenBook UX425EA_UX425EA,16.0,Win11,4
5a7a7f2c36f242b3b0a73884bcb65d04,286218.0,27796267345.0,31337185655.0,Notebook,MSI,GF63 8RD,24.0,Win10,6
5b3190ffaf67488e9c602ccf275a1d69,2991699.0,627294221935.0,724024541375.0,Notebook,Asus,TUF Gaming FX505GT_FX95GT,8.0,Win10,6
5b41cf53dbb34b4fa7846e3781cb0a53,48906.0,4533057045.0,6181754445.0,Notebook,Lenovo,Lenovo Z40-70,8.0,Win10,2
5b6d6fdb3ee143dd980d30be2acd23bf,4486340.0,37335828920.0,133097493975.0,Desktop,Dell,OptiPlex 7090 UFF,8.0,Win11,4
5bcad04702a749ef937156fac96ba851,526347.0,29284805450.0,37253842950.0,Notebook,HP,HP EliteBook 840 G4,8.0,Win10,2
5be7b313efd247daaef174c2898a015b,10805691.0,75686950270.0,156397548105.0,Desktop,Unknown,To Be Filled By O.E.M.,16.0,Win10,n/a
5c6e42cb071d43bc8a059c508269faa8,5214928.0,31597547465.0,343889050695.0,Notebook,Acer,Predator G3-571,16.0,Win10,4
5d54b7bc0cd24be592055b9164bf9952,13438.0,221664150.0,573150945.0,Desktop,Unknown,To Be Filled By O.E.M.,8.0,Win10,4
5d56960ace59413cb6bf8039ba0962e3,31764.0,1390075555.0,1399595415.0,Notebook,Lenovo,ThinkPad E480,8.0,Win10,4
5d7ae4596f984dd5a5c485b181a34be0,240184.0,671177746085.0,6200581603630.0,Desktop,Asus,System Version,16.0,Win10,2
5d981dd683084bdfaf775d96876d6a41,4456156.0,753001104805.0,784462215235.0,Notebook,HP,HP ENVY Laptop 17-cg1xxx,32.0,Win10,4
5e2cd782fb5c4af1ad95520b6e674dee,73832.0,7514964795.0,215567737815.0,2 in 1,Dell,Inspiron 7373,16.0,Win11,4
5e6552c37cfc411a9b10b6a0eab4c3c2,258952.0,244425465605.0,265516918460.0,2 in 1,Microsoft Corporation,Surface Laptop 3,16.0,Win11,4
5e82a1aa237c40b680d72e5b99254bd7,14136.0,1900312210.0,2673939355.0,Desktop,Asus,System Product Name,16.0,Win11,4
5ec0b8a63577454b8f1100ab3797e83a,611068.0,237611487170.0,492097841605.0,Notebook,Alienware,Alienware 17,16.0,Win10,4
5f57f45cc9fb49e692b93d2ae0364225,6836888.0,1666795703605.0,10690389622080.0,Desktop,MSI,MS-7A59,32.0,Win10,4
5fafdf2d98a445febc06ac34013f4878,4509273.0,1228612559955.0,3644119204840.0,Notebook,Casper Bilgisayar,EXCALIBUR G770,32.0,Win11,6
60278b73f99942548ba004c4ae980d09,5711831.0,7941113280.0,28370338750.0,Notebook,Dell,Precision 3551,32.0,Win10,8
60d30192348745a6800f56e4882219b7,18600.0,3404482955.0,4424124605.0,Desktop,HP,HP EliteDesk 800 G1 SFF,16.0,Win11,4
60fdcd5c553f424dbca5e513e609d344,2071771.0,28009047895.0,28125879545.0,Desktop,MSI,MS-7917,16.0,Win10,4
6138cad4af4c460ba47a1220fe0a81f3,512920.0,139354108865.0,200322514680.0,Notebook,Asus,TUF Gaming FX505GE_FX505GE,16.0,Win10,4
6143ae80961c4693a70809f8e5558f9c,2722338.0,38911456030.0,415996720980.0,Desktop,Gigabyte,Z390 AORUS ELITE,16.0,Win10,8
61b2fef0dc39493fb2c8747f5ee91d5b,12656.0,1247890920.0,1252019010.0,Notebook,Acer,Extensa 215-51G,8.0,Win10,4
61eecc97baa04c8ba8e800a9543e8122,1270852.0,5666071015.0,168015186350.0,Notebook,Fujitsu,Other,8.0,Win10,4
622c9e20a492463bbbb1224c6721d285,4472130.0,160738028490.0,173072503290.0,Desktop,Dell,Precision T3600,32.0,Win10,8
6298855be4b8446c981204a14bc5e0e6,322834.0,23297548390.0,27502235570.0,Notebook,Samsung,550XBE/350XBE,20.0,Win11,4
62ae70f8a43d4bb39cb04da350a1197d,516928.0,117297951975.0,187037457465.0,Desktop,Unknown,To Be Filled By O.E.M.,16.0,Win10,4
62ddea0cab884eb5b4e21105e1749832,366374.0,133509053195.0,278333893800.0,Notebook,MSI,GE70 0NC\0ND,8.0,Win10,4
62f62b97af904286ae79caf26e1ead4a,1811286.0,38906312880.0,48351903425.0,Desktop,Gigabyte,Default string,8.0,Win10,4
636b50031d2941df9a63804a1666087f,340978.0,200164855270.0,572983359815.0,Notebook,Hasee,Not Applicable,8.0,Win10,4
637fe1e242ce4b13b4ec3247ab815f8b,975928.0,77219832345.0,123955274865.0,Notebook,Dell,Latitude E6540,16.0,Win10,2
63aa3d87f2a24ea4a3cb2c8dd259cead,11286638.0,103505269125.0,2053362938125.0,Desktop,HP,HP ProDesk 400 G4 DM,16.0,Win10,6
63da091771ba498a80e1eadcae06c0ad,2297068.0,192001698540.0,234318464435.0,Desktop,Dell,OptiPlex 7020,8.0,Win10,4
640aefa4b4db4a25a240c9f4eab03af3,959104.0,1035267775555.0,1522528093175.0,Desktop,MSI,MS-7D07,32.0,Win10,6
65153312a58441b294683e27f675136c,1787678.0,1141969299735.0,1417890486105.0,Desktop,Unknown,To Be Filled By O.E.M.,32.0,Win11,8
655b426991df48b8a05de7e809d7d67f,2250962.0,455540179245.0,1504821441860.0,Desktop,Lenovo,ThinkStation P340,64.0,Win11,10
65a584935d2140908dbe78ca93ba3aad,245266.0,23209417505.0,34710480205.0,Notebook,Fujitsu,LIFEBOOK A3510,8.0,Win10,4
660db88a84bd400a8245d5a1286a464d,1506566.0,255388552240.0,537610166500.0,Desktop,Unknown,Other,8.0,Win10,2
661332c41e5d4cd9bd4721997005318e,7987338.0,22239978370.0,30509135595.0,Desktop,Lenovo,Other,8.0,Win10,4
664b14aa6b3847cfac837ade8558d2c7,3639064.0,1496720936025.0,5448904722735.0,Desktop,Unknown,Other,64.0,Win10,10
666d33ceb1484b9ca7595b3311716362,39450.0,6798833780.0,11467401160.0,2 in 1,Lenovo,MIIX 520-12IKB,8.0,Win11,4
66788917b137406287f8ed4af0521c77,4054046.0,764652284240.0,2311495452560.0,Desktop,Gigabyte,B560 AORUS PRO AX,32.0,Win10,6
669fd967e1ad46a68508d3926aa45ee1,1819410.0,159651679140.0,322916923080.0,Notebook,Lenovo,ThinkPad P53,48.0,Win10,6
67073ce34dda44988df3999ae2c64a66,634968.0,46925126465.0,196974086500.0,2 in 1,Lenovo,ThinkPad X1 Extreme 2nd,32.0,Win11,8
670bc32df500429788b99826906bd9b3,11340354.0,8691175011540.0,15852805463630.0,Intel NUC/STK,Intel,NUC10i7FNH,32.0,Win Server,6
67300b7e535a4045b14664782aeacc84,157692.0,84514826960.0,131060007380.0,Notebook,Lenovo,ThinkPad T480s,24.0,Win11,4
6757eafbd93b4345a08663c8930534f3,602762.0,105734437795.0,107093745800.0,Notebook,Dell,Latitude 5420,16.0,Win10,4
67d6730e11394179ad8201bd7b7dd873,8901467.0,828273038460.0,10599949926485.0,Desktop,Unknown,Unknown,8.0,Win10,2
684b9b943c5f4ee0bc38f8fff7ce6b9f,392896.0,118243076130.0,170072575940.0,Desktop,Unknown,Other,16.0,Win10,4
6888669b3d87442cac34011a72253987,2927769.0,350240835810.0,562825263290.0,Notebook,Dell,XPS 13 9310,16.0,Win11,4
692dff46345641d7b5c1d8ec51809250,548106.0,350225736440.0,3320253351085.0,Desktop,Gigabyte,B660M DS3H DDR4,32.0,Win10,10
6937def6ec2f458ab0b5f77d9879958f,53508.0,8857657795.0,529099658485.0,Notebook,MSI,Pulse GL76 11UEK,16.0,Win11,8
6965bb3acc244e31baecebeabe313244,384494.0,80933454905.0,859163380490.0,Desktop,Unknown,Unknown,24.0,Win11,4
69784fa0f2454d339c8ba9027ba567cd,707956.0,548819239770.0,2247190507210.0,Notebook,Razer,Blade,32.0,Win10,6
699085307eac475087e460e4622a335d,664627.0,116994793030.0,156149600625.0,Notebook,HP,HP Pavilion Laptop 15-eg0xxx,16.0,Win10,4
69b754fa875544d3a1808306c40de544,7054568.0,1565593010730.0,4609059478125.0,Desktop,Asus,System Version,16.0,Win10,4
6a5ec086abb14d638c7feca81fd25221,237098.0,7417133415.0,34170235060.0,Desktop,Asus,System Version,8.0,Win10,2
6aa0bcbcab5b414b822f9979fba1257b,1710622.0,199411950495.0,388324825210.0,Notebook,Lenovo,ThinkPad 11e 3rd Gen,4.0,Win10,4
6ad29e8cbcaf4bf5ab006538d494c8cf,5035632.0,5882275271435.0,9272090036805.0,Server/WS,Dell,Other,128.0,Win Server,8
6c0351f036654322b74e4fd590e032ca,11309592.0,94547930380.0,497654417680.0,Desktop,HP,ProLiant MicroServer Gen10 Plus,16.0,Win Server,4
6c083f8234534828a0d261b581057929,307074.0,6815700235.0,7953146880.0,Desktop,Asus,System Version,4.0,Win10,2
6c215b9120184c70a7f8788b51f965d7,5686.0,5087412665.0,105140647919.99998,Intel NUC/STK,Intel,NUC11PHi7,16.0,Win10,4
6d846bcef25f4b958135643a8b0154a9,981994.0,219973783670.0,510774219630.0,Other,HP,Other,4.0,Win10,2
6db537ef99744b118fb5d040d943fd08,116086.0,51770461245.0,95563233595.0,Notebook,Dell,Inspiron 7370,8.0,Win11,4
6e54a65f6d8d450d9a4a95a413c16f0e,519048.0,54644531175.0,73805954475.0,Notebook,MSI,Katana GF76 11UE,16.0,Win11,8
6eb460d331fe4172bfc5dbe9804c037e,8914862.0,949515554675.0,7764390046940.0,Desktop,Unknown,Other,16.0,Win10,4
6f1d1b9d9a6141bd9419a352d10c3c14,1362056.0,31791872270.0,89620785240.0,Desktop,HP,HP Slim Desktop S01-pF1xxx,8.0,Win10,2
6fcc0d491bff46499fab8f209bd3522e,642094.0,767476550495.0,1053773665400.0,Desktop,Gigabyte,To be filled by O.E.M.,4.0,Win10,2
6ff0e4334c7b473082fc28b73f44ca10,3010854.0,84139305630.0,105530032010.0,Notebook,Dell,Inspiron 5548,16.0,Win10,2
700ae7c018dc41f2bb928794798c082c,693407.0,46981102285.0,80227519260.0,Notebook,Lenovo,Lenovo V15 G2 ITL Ua,8.0,Win11,4
705887dba9c04c2783641acdac351144,3793882.0,16913857878885.0,17831453658820.0,Desktop,Lenovo,Legion C530-19ICB,16.0,Win11,6
7092c68053244088b837679398668390,2199917.0,79607540875.0,117369638645.0,Notebook,Other,SIMATIC Field PG M5,32.0,Win10,4
709808cca76f4aa6bb61896d6198ee3e,1855064.0,476390835270.0,500410109825.0,2 in 1,HP,HP ProBook x360 11 G5 EE,4.0,Win11,4
7268df995bf74dd4a413048759c37767,1954096.0,1151239675.0,2742169955.0,2 in 1,Lenovo,ThinkPad Yoga 11e 3rd Gen,4.0,Win10,4
7282c8397813487d9c91e5fd5d882bd9,289374.0,47896866260.0,48571178205.0,Notebook,Dell,Latitude E7450,8.0,Win10,2
72f5f25c4e3346acbf38bf2e9f0c4783,2056204.0,868957496280.0,13030323227415.0,Desktop,Gateway,DX4870,16.0,Win10,4
7323b22e47944461b62923d868671256,1192413.0,81138466210.0,96313017430.0,Notebook,Lenovo,Lenovo Legion 5 15IMH05H,16.0,Win10,4
737a4a2fccbc4276bbb308b32d0d8839,9796112.0,51352542720.0,60268120365.0,Desktop,HP,Other,16.0,Win10,4
739154f80d474d8fba3d81d4c03b32cf,1511056.0,2148599173430.0,6091873150775.0,Desktop,Lenovo,Other,16.0,Win10,4
75cbe282c20345a49547d0f628a04034,2123729.0,250748020180.0,289801199215.0,Notebook,Dell,Inspiron 5458,8.0,Win10,2
76b4140e35d04279954104fa3a7036c9,1659167.0,17589667160.0,42393639390.0,Intel NUC/STK,Intel,NUC11PAHi5,16.0,Win11,4
772719b60266494aadd94b58a0ebbec0,9997355.0,25759973006325.0,46980364590580.0,Desktop,Dell,XPS 8940,128.0,Win11,10
772ebb34a5a94c7eac8eb78c6046c412,55592.0,21244705850.0,22377500720.0,Desktop,Lenovo,ThinkStation P520,8.0,Win11,4
774e51af263c4894a6225e842815e562,1244924.0,10685261980.0,18000192159.999996,Desktop,Dell,OptiPlex 3040,16.0,Win10,4
77a2440ba55347abaa61128e29d4b480,42294.0,757916730.0,1403819140.0,Notebook,Lenovo,Lenovo ideapad 330-15IKB,8.0,Win11,4
77fc64f84b954fdfa2215fc3ee45178d,5928134.0,70482695445.0,192510536600.0,Desktop,HP,HP EliteDesk 800 G4 SFF,8.0,Win10,6
77fd9499098448999d47d55b93850cf3,6079140.0,714339978210.0,9341394784865.0,Notebook,Apple,"iMac14,4",8.0,Win10,2
7867de998e614bb58a1c3c9b526a1ccf,2457873.0,127310512645.0,175901010020.0,Notebook,Dell,Latitude E7240,4.0,Win10,2
78dea303b8974a2791f8d5ad1af2d98f,14118940.0,2297780424285.0,3728530358820.0,Desktop,Gigabyte,X570 AORUS MASTER,32.0,Win10,n/a
796dd5b1f35c4f2caf8316e5b919e874,21023752.0,447456898860.0,4968896891280.0,Server/WS,Fujitsu,Other,64.0,Win Server,10
79c6a6bd24744600809892e28c17b3bb,11174494.0,5684441782595.0,6041650660890.0,Desktop,MSI,MS-7C79,16.0,Win10,8
79f67803eba349bca0f8b41d58370d29,2217506.0,2581160227100.0,4600693333735.0,Desktop,Gigabyte,To be filled by O.E.M.,16.0,Win10,4
7a044cf39aab469494db4c622369fed5,7602199.0,108598646675.0,322231848985.0,Intel NUC/STK,Intel,NUC10i7FNH,16.0,Win10,6
7a1d5bce96184091b2b59ec81551cc14,1062580.0,1875903854885.0,2066279795080.0,Notebook,Acer,Predator G3-571,16.0,Win10,4
7a8208d52bda44ac9885c6ef25549c2d,8742701.0,775180117585.0,1051905441445.0,Notebook,Dell,Latitude 5500,16.0,Win10,4
7abb1b437f04461888b5a810edda3af7,4346546.0,86591085950.0,120266884935.0,Desktop,Dell,OptiPlex 5000,64.0,Win10,12
7b470772a01a4797bac0b75b7a36e1ee,695713.0,66306417150.0,74088691240.0,Desktop,Dell,OptiPlex 7040,16.0,Win10,4
7c084ac1255846229c1d3df1105f5283,470130.0,6481018565.0,18868659455.0,2 in 1,Lenovo,ThinkPad X1 Yoga Gen 5,16.0,Win10,4
7c56f29d7a9f4fb2bcb101356f7a6d15,414936.0,460058636170.0,698796415335.0,Desktop,Thirdwave Corporation,System Version,64.0,Win10,8
7c80f48b641644cb9c9df3199396d66b,11566.0,542820025.0,5575877830.0,Notebook,Dell,Precision 7560,128.0,Win10,8
7cb987f850954626aa436c4db251fa41,5224282.0,86313369715.0,804046866865.0,Desktop,Unknown,To Be Filled By O.E.M.,8.0,Win10,4
7cdd97e4a09244e2b70c0dbc2874b4d7,8641706.0,289094970200.0,902841266645.0,Intel NUC/STK,Intel,NUC10i3FNH,8.0,Win10,2
7d226903ed3e4238abfc525098a30527,249100.0,230286226020.0,405674231280.0,Desktop,MSI,MS-7816,8.0,Win10,4
7d5b790881074d39b990afaf4bc6c197,1947396.0,1954352886450.0,6806908830640.0,Notebook,Dell,Inspiron 15 7510,16.0,Win11,8
7dd23cfd2cc74c7ca119be6a53eb6b81,570222.0,160144032960.0,221285879380.0,Desktop,Unknown,To be filled by O.E.M.,32.0,Win10,n/a
