guid,nrs,received_bytes,sent_bytes,chassistype,vendor,model,ram,os,number_of_cores
synth_0093215,85692.3711600365,0.0,20064126563.192184,Desktop,Unknown,Unknown,16,Win10,4
synth_0093393,5088379.091204146,473225623987.0924,668270304299.3242,Desktop,Lenovo,Lenovo,8,Win10,4
synth_0093414,869593.191430988,0.0,151497711439.73462,Notebook,Lenovo,Lenovo,12,Win10,4
synth_0093538,584642.7068910312,0.0,10430915170.780285,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0093659,1002323.8665693819,0.0,41773922823.0989,2 in 1,HP,HP,4,Win10,4
synth_0093706,26923435.766161498,0.0,1296922832415.1733,Desktop,MSI,MSI,16,Win8.1,4
synth_0093731,943339.874254708,0.0,17921661669.977318,Notebook,HP,HP,8,Win10,4
synth_0093785,3003304.085626147,0.0,125362777428.26776,Notebook,MSI,MSI,8,Win10,4
synth_0093787,2840225.339304675,1717331676454.5642,2.582964153815362e+18,Notebook,Other,Other,8,Win11,4
synth_0093804,1562327.9520770535,0.0,10832573188.060623,Desktop,MSI,MSI,8,Win10,4
synth_0093869,14782560.937614506,0.0,7382248752018.338,Notebook,Asus,Asus,8,Win10,4
synth_0093901,3956.376180793466,0.0,623769966.9525075,Notebook,Dell,Dell,16,Win10,4
synth_0093942,569104.8349873946,0.0,118233921889.3712,Desktop,Asus,Asus,3,Win10,4
synth_0094588,51352.07251090341,0.0,2785670041.996379,Notebook,Casper Bilgisayar,Casper Bilgisayar,4,Win10,4
synth_0094661,1635199.2645729706,0.0,678782664592.2582,Desktop,Asus,Asus,4,Win10,4
synth_0094959,15394441.066470126,0.0,961555751702.2966,Desktop,Unknown,Unknown,4,Win10,4
synth_0095024,2099419.0071704616,0.0,96646007649.07986,Desktop,Intel,Intel,32,Win10,4
synth_0095156,1195011.3930714198,21733965.873345442,13131042720.045187,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0095257,9018521.38743536,0.0,527087793895.3197,Desktop,Gigabyte,Gigabyte,8,Win10,4
synth_0095334,4209.5090979134975,0.0,6537505157.044838,Notebook,LG,LG,16,Win10,4
synth_0095391,1867992.5497733946,0.0,548601088026.65094,Notebook,Asus,Asus,16,Win10,4
synth_0095596,27160383.172985144,44466014899.412346,565598381787.9591,Desktop,Other,Other,4,Win10,4
synth_0095626,1454595.9120715861,10377672085.953234,15382077915.106438,Desktop,Unknown,Unknown,4,Win10,4
synth_0095671,68323.05404661682,0.0,283644668.9218252,Notebook,Lenovo,Lenovo,4,Win10,4
synth_0095690,696677.9655363776,7591202158.650763,16547118405.187098,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0095738,39959.86891763429,0.0,20753585866.62599,2 in 1,Lenovo,Lenovo,8,Win10,4
synth_0095771,94469.00345754524,0.0,2809761411.021207,Notebook,Acer,Acer,2,Win10,4
synth_0095822,475769.13296426745,0.0,182674746230.47028,Notebook,Dell,Dell,16,Win10,4
synth_0095834,93554.52341743343,0.0,3657174316.6253996,Notebook,Dell,Dell,4,Win10,4
synth_0095883,169528.4934971913,0.0,3457848529.902972,Desktop,MSI,MSI,8,Win10,4
synth_0095943,4211142.280990474,0.0,239505620228.14853,Notebook,Asus,Asus,8,Win10,4
synth_0096260,2365048.274268784,124534697041.03601,856444225825.6525,Notebook,HP,HP,8,Win10,4
synth_0096267,565356.3369630357,0.0,14694306202.695398,Desktop,Dell,Dell,4,Win10,4
synth_0096269,14253230.173597803,23923024413.81468,319722537898.1331,Notebook,Asus,Asus,4,Win10,4
synth_0096273,720332.692171331,14833872422.565252,15257235686.629427,Notebook,Acer,Acer,16,Win10,4
synth_0096347,1916950.5972379171,0.0,6887620945.55493,Notebook,Acer,Acer,16,Win11,4
synth_0096366,1510677.8446947313,379314418729.7809,1.5530814179913665e+19,Notebook,Dell,Dell,8,Win10,4
synth_0096425,1217981.7278139384,0.0,83259010124.21863,2 in 1,HP,HP,8,Win10,4
synth_0096427,1540775.7744106129,0.0,112999142488.87598,Notebook,HP,HP,8,Win10,4
synth_0096476,306683.3730640341,0.0,6006717804.357944,Notebook,Toshiba,Toshiba,4,Win10,4
synth_0096497,499222.4991902707,217510452138.44388,293510567010.4654,2 in 1,Microsoft Corporation,Microsoft Corporation,8,Win10,4
synth_0096615,951232.7195953658,6330900213.630293,84838775414.99919,Notebook,Samsung,Samsung,16,Win10,4
synth_0096642,89980.24005747793,0.0,5539714764.834889,Desktop,AZW,AZW,8,Win10,4
synth_0096647,1951546.0070619313,52578527515.20221,86104803884.971,Notebook,HP,HP,12,Win10,4
synth_0096735,260223.4041403415,0.0,60922264170.1982,Desktop,Fujitsu,Fujitsu,24,Win10,4
synth_0096974,3764835.761813815,0.0,543684009559.4838,Desktop,Unknown,Unknown,8,Win10,4
synth_0097306,2044505.4433344486,48679620035.59907,170976785251.6788,Desktop,HP,HP,16,Win10,4
synth_0097459,2210304.3727356703,0.0,7553750211.459555,Notebook,Asus,Asus,8,Win10,4
synth_0097484,1656739.442705199,39731295708.65139,48942537073.28435,Notebook,Samsung,Samsung,4,Win10,4
synth_0097517,237833.57691806956,3719595407.155306,27652301135.851044,Desktop,Gigabyte,Gigabyte,32,Win11,4
synth_0097548,2875364.7814370096,24738928933.409615,69135439641.88554,Notebook,HP,HP,6,Win10,4
synth_0097675,927147.8643733658,9238785557.571775,66112221213.88296,Desktop,MSI,MSI,8,Win10,4
synth_0097787,1580135.7496740553,29843789776.673866,127381834396.26532,Notebook,HP,HP,4,Win10,4
synth_0097789,770961.5270955178,0.0,10012306699.381445,Desktop,Gigabyte,Gigabyte,16,Win10,4
synth_0097790,1269882.7112903402,0.0,717158344189.4951,Notebook,Asus,Asus,12,Win10,4
synth_0097817,1320597.3920189578,0.0,471327629422.3042,Notebook,Acer,Acer,16,Win10,4
synth_0097860,260926.89505338547,0.0,13720894087.603418,Notebook,HP,HP,8,Win11,4
synth_0097893,1615960.9606711627,128028943.0535194,44349772229.4846,Other,Acer,Acer,4,Win10,4
synth_0097951,92053.17280029824,0.0,1215624431.0566666,Desktop,MSI,MSI,4,Win10,4
synth_0098091,609272.9726404799,0.0,90268621141.4569,2 in 1,Microsoft Corporation,Microsoft Corporation,8,Win11,4
synth_0098145,16007489.233905068,49371021016.58444,49485690907.05482,Notebook,Acer,Acer,16,Win10,4
synth_0098170,2203615.2152953167,45873250422.01732,386703501716.1775,Notebook,Dell,Dell,32,Win10,4
synth_0098463,4483006.006688783,0.0,135536311795.8071,Desktop,MSI,MSI,8,Win10,4
synth_0098479,4013551.1738229906,27188660709.767784,62687925631.01147,Desktop,Acer,Acer,16,Win10,4
synth_0098553,58324.34661888833,0.0,1195776318.3411343,Desktop,HP,HP,8,Win10,4
synth_0098567,3275174.7455350696,0.0,33933456969.73433,Notebook,Samsung,Samsung,4,Win10,4
synth_0098600,12881615.50162093,0.0,306321017480.85126,Notebook,Other,Other,6,Win10,4
synth_0098637,19590373.760001518,0.0,207901512491.40997,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0098660,289954.1328557905,0.0,55272922308.08119,Notebook,Acer,Acer,12,Win10,4
synth_0098679,324613.02810830163,0.0,6117421464.434333,Notebook,Asus,Asus,64,Win10,4
synth_0098685,3871706.4935725625,126754433561.73517,732004608160.0773,Notebook,Asus,Asus,4,Win10,4
synth_0098708,832819.7727104195,0.0,24089038922.603203,Intel NUC/STK,Intel,Intel,4,Win10,4
synth_0098916,19221832.984883208,0.0,600468339200.5165,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0098940,4070210.4546692707,1184989490974.3948,1.8770613604699603e+20,Notebook,Dell,Dell,4,Win10,4
synth_0098943,3561530.882040269,27972660885.652534,78635427416.41096,Notebook,Asus,Asus,16,Win10,4
synth_0099066,436386.32427771937,0.0,4962801349.745378,Notebook,Dell,Dell,8,Win8,4
synth_0099070,753629.8993724134,0.0,22988621297.020767,Notebook,HP,HP,16,Win10,4
synth_0099108,880004.030498079,0.0,8619477101.398775,Desktop,Unknown,Unknown,8,Win11,4
synth_0099184,1212536.6457729528,0.0,1102148949303.121,Desktop,Unknown,Unknown,12,Win10,4
synth_0099218,31897461.22832541,0.0,214109509525.32837,Intel NUC/STK,Intel,Intel,8,Win10,4
synth_0099311,4641219.485443898,55239242924.06638,536082788527.43384,Desktop,Biostar,Biostar,16,Win10,4
synth_0099357,16969931.71702658,0.0,126762264422.39066,Notebook,MSI,MSI,8,Win11,4
synth_0099548,3682353.7815524326,0.0,1966020916919.9111,Notebook,HUAWEI,HUAWEI,32,Win10,4
synth_0099583,9955.1477578789,0.0,253088010.78921434,Notebook,MSI,MSI,8,Win10,4
synth_0099586,72747.34451628555,0.0,49102889050.39123,2 in 1,HP,HP,16,Win11,4
synth_0099598,2881288.0842985488,0.0,13728722865.860569,Intel NUC/STK,Intel,Intel,16,Win10,4
synth_0099631,304980.0988678424,0.0,18477974284.963852,Notebook,Dell,Dell,16,Win10,4
synth_0099638,3367008.245135839,0.0,133176574360.8321,Intel NUC/STK,Intel,Intel,32,Win10,4
synth_0099651,32278662.36366421,154990141477.489,357496411555.38477,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0099790,910481.145579323,0.0,365571755371.419,Notebook,Asus,Asus,8,Win10,4
synth_0099800,14054.819275591784,0.0,626751125.1582532,Notebook,Asus,Asus,32,Win10,4
synth_0099874,2379349.2761548674,0.0,142381573821.74408,Notebook,HP,HP,8,Win10,4
synth_0099968,985812.1452158946,17481229251.05968,65237988907.353,Desktop,Gigabyte,Gigabyte,16,Win10,4
synth_0100050,2099137.390360508,0.0,12457650841.95204,Notebook,Toshiba,Toshiba,32,Win10,4
synth_0100200,3200087.9636017676,40491929607.653275,176513873206.6199,Intel NUC/STK,Intel,Intel,8,Win10,4
synth_0100256,2859204.4433468315,0.0,79677016357.8425,Desktop,Unknown,Unknown,8,Win10,4
synth_0100258,21374737.441147875,0.0,12875551822569.58,Desktop,Dell,Dell,4,Win11,4
synth_0100679,168507.32636520552,0.0,922669370.1611898,Notebook,Acer,Acer,4,Win10,4
synth_0100727,146301.43668477415,0.0,19067567054.53005,Notebook,Dell,Dell,6,Win10,4
synth_0100780,1683879.5594727844,0.0,117357021940.05305,Desktop,Unknown,Unknown,4,Win10,4
synth_0100797,504074.0425588016,0.0,14730850341.065624,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0100858,1707826.1688831053,0.0,217516087663.48688,Notebook,HP,HP,16,Win10,4
synth_0100896,1074967.9755422636,0.0,79926021542.70555,2 in 1,HP,HP,16,Win10,4
synth_0100931,14679556.957358584,4091700609.3369646,382392523020.0514,Notebook,Fujitsu,Fujitsu,4,Win11,4
synth_0101003,585230.0062377392,1421666485.7524624,30732905791.446438,Notebook,HP,HP,32,Win10,4
synth_0101014,67889.08704762295,0.0,2661540260.109386,2 in 1,Dell,Dell,4,Win10,4
synth_0101197,699518.2429867967,0.0,744174466901.0776,Desktop,Dell,Dell,12,Win10,4
synth_0101200,1304587.1422303752,0.0,105152820673.29727,Desktop,Gigabyte,Gigabyte,8,Win10,4
synth_0101219,408889.01743204595,0.0,54619937010.975204,Notebook,MSI,MSI,8,Win10,4
synth_0101547,188354.24348374773,0.0,3304067266.7430906,Desktop,MSI,MSI,8,Win10,4
synth_0101557,3459384.6025927323,7686666696.93886,38212667645.048584,Desktop,MSI,MSI,4,Win10,4
synth_0101702,132109.81899525525,0.0,6297989070.042777,Desktop,Unknown,Unknown,16,Win10,4
synth_0101880,76634.8326302551,0.0,855778440.5459403,Desktop,Unknown,Unknown,8,Win10,4
synth_0101883,2040278.5134902645,43487396755.27801,205339548507.84756,Desktop,MSI,MSI,32,Win11,4
synth_0101890,21096473.474588867,770542389213.5199,1935120469225.4153,Desktop,MSI,MSI,8,Win11,4
synth_0102105,3272378.1565193497,22822315691.6084,23573569631.82779,Notebook,Medion,Medion,8,Win10,4
synth_0102108,851023.1534477172,0.0,55067833722.17141,Desktop,Asus,Asus,16,Win10,4
synth_0102182,25848.482069630536,0.0,2177349040.237052,Notebook,Dell,Dell,6,Win10,4
synth_0102192,2637486.6988526853,0.0,12150806332.146523,Desktop,Asus,Asus,8,Win10,4
synth_0102263,411121.13532901165,0.0,62679457669.78187,Notebook,Dell,Dell,8,Win10,4
synth_0102291,1427944.6576291816,0.0,31069830150.659573,Notebook,Asus,Asus,14,Win10,4
synth_0102313,474586.04307661374,0.0,17507433314.31,Notebook,HUAWEI,HUAWEI,8,Win10,4
synth_0102410,1640356.810494878,5254668251.720621,1212784068771.2112,Notebook,Sony,Sony,32,Win10,4
synth_0102563,1766998.216331789,0.0,79576936136.50572,Desktop,MSI,MSI,16,Win11,4
synth_0102927,19092209.091801956,4023401488.9763284,213026330307.28174,Notebook,Lenovo,Lenovo,4,Win10,4
synth_0102971,312331.7370440353,0.0,21757359594.43479,Notebook,HP,HP,4,Win10,4
synth_0103011,15954085.12218581,166743402268.01132,1095815239878.9531,Notebook,Lenovo,Lenovo,4,Win10,4
synth_0103038,12183144.379580572,0.0,3336733933.6512747,Desktop,Unknown,Unknown,8,Win10,4
synth_0103272,2463992.706536655,63074437319.954,66989101746.901764,Notebook,HP,HP,12,Win10,4
synth_0103361,196596.5907503106,0.0,31216825564.8944,Notebook,Fujitsu,Fujitsu,32,Win10,4
synth_0103501,38009131.47323342,0.0,622782320443.5858,Notebook,Dell,Dell,8,Win10,4
synth_0103516,1112479.7761148603,0.0,13793888175.234394,Desktop,Unknown,Unknown,32,Win10,4
synth_0103590,27409615.017819885,0.0,1304732619227.0828,Notebook,Casper Bilgisayar,Casper Bilgisayar,8,Win10,4
synth_0103629,782326.0053297833,0.0,70656801391.67041,Notebook,Asus,Asus,16,Win10,4
synth_0103695,1094222.6549693078,0.0,65291794223.63619,2 in 1,HP,HP,4,Win8.1,4
synth_0103722,772003.0309517989,0.0,43855913489.283005,Notebook,Apple,Apple,8,Win11,4
synth_0103859,1721182.55153397,0.0,49801338914.695175,Notebook,HP,HP,8,Win10,4
synth_0103995,316261.7814517989,1584634413.307394,12169105896.561722,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0104039,25938493.6987439,11571536781.65886,18126447380.36764,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0104114,316594.40495260904,0.0,1145911487.6667528,Desktop,HP,HP,4,Win10,4
synth_0104138,3479676.028278454,0.0,97457259964.86235,Notebook,Samsung,Samsung,8,Win10,4
synth_0104255,4265122.646738623,388712809323.09076,1506848687245.6892,Notebook,MONSTER,MONSTER,16,Win10,4
synth_0104317,12534.741969434348,0.0,259799590.80414784,Notebook,Acer,Acer,8,Win10,4
synth_0104380,221179.50094551907,0.0,6823871339.736513,Notebook,Acer,Acer,4,Win10,4
synth_0104395,214812.14585265337,0.0,4920367354.312153,Desktop,Asus,Asus,8,Win10,4
synth_0104446,282007.4348900936,0.0,7180562956.014196,Notebook,Acer,Acer,14,Win10,4
synth_0104726,458832.55136256403,0.0,34175249483.964016,Desktop,Unknown,Unknown,8,Win10,4
synth_0104899,9982456.65937774,769945873036.6948,2248936207652.2725,Notebook,Dell,Dell,8,Win10,4
synth_0104947,751416.3894236184,0.0,4955991268.631296,Desktop,Unknown,Unknown,32,Win11,4
synth_0104997,119744.70804850297,0.0,656227949.8795853,Desktop,Other,Other,16,Win10,4
synth_0104998,7439.504548519751,0.0,119924961.77739844,Notebook,Dell,Dell,24,Win10,4
synth_0105068,13220189.939381162,0.0,698536790578.4094,Notebook,Dell,Dell,16,Win10,4
synth_0105174,3532877.7968496387,0.0,43535666293.33962,Notebook,HP,HP,16,Win10,4
synth_0105234,29775510.055437047,33280554275.117546,254113543083.54846,Notebook,Positivo,Positivo,16,Win11,4
synth_0105241,137237.6253451006,0.0,1623932923.4840443,Notebook,Apple,Apple,32,Win10,4
synth_0105267,11168.70930083417,0.0,1791105495.7820277,Notebook,Asus,Asus,8,Win11,4
synth_0105272,601852.0239813785,0.0,8544996077.870097,Notebook,HP,HP,16,Win10,4
synth_0105296,2563388.56068961,0.0,66561218901.18236,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0105330,3625860.1114324112,0.0,372715279602.8107,Desktop,MSI,MSI,16,Win10,4
synth_0105472,813972.3061062557,590164740.4792581,2806533626.2879796,Notebook,Lenovo,Lenovo,12,Win10,4
synth_0105578,1187192.4053959816,0.0,20693118098.31801,Desktop,Unknown,Unknown,8,Win10,4
synth_0105670,1075617.0355773484,0.0,107496152146.44992,Notebook,Dell,Dell,16,Win10,4
synth_0105872,942545.6255433748,0.0,26073205006.08614,Desktop,Unknown,Unknown,8,Win10,4
synth_0105884,3180825.2238906897,0.0,1346731061466.1008,Notebook,Other,Other,8,Win10,4
synth_0105938,18085389.19016762,428990641929.0311,1920398752191.3613,Notebook,HP,HP,8,Win10,4
synth_0105948,973573.741937621,0.0,14978859835.716763,Desktop,HP,HP,4,Win10,4
synth_0105957,11640887.208162267,0.0,40403399026.3362,Notebook,HP,HP,16,Win10,4
synth_0106000,27450427.961853318,0.0,710860381824.6782,Desktop,Unknown,Unknown,16,Win10,4
synth_0106019,15266614.052597102,171873434276.56848,329284185613.98395,Notebook,HP,HP,16,Win10,4
synth_0106108,356397.70871801465,0.0,8745414086.329226,Notebook,Dell,Dell,16,Win10,4
synth_0106455,347077.41716034384,0.0,24035138228.47927,Desktop,Dell,Dell,4,Win10,4
synth_0106490,2206702.5841892436,11226054801.105473,47652917687.85492,Notebook,MSI,MSI,16,Win10,4
synth_0106548,1623984.2798559773,0.0,62878746870.4621,Notebook,HP,HP,8,Win10,4
synth_0106674,1236554.9833627178,25050002240.168297,30083446643.860527,Desktop,Dell,Dell,16,Win11,4
synth_0106703,24479330.79811371,59772407814.56935,699093472554.0913,Desktop,HP,HP,6,Win11,4
synth_0106765,671541.084218873,0.0,24011995296.86002,Notebook,Sony,Sony,16,Win11,4
synth_0106873,9308343.243517803,0.0,24043056528.84829,Desktop,Unknown,Unknown,16,Win10,4
synth_0106918,2720657.3707291503,0.0,69543109262.82448,Notebook,HP,HP,8,Win10,4
synth_0106947,2024267.083742497,0.0,3013214177.1799903,Desktop,Gigabyte,Gigabyte,8,Win10,4
synth_0107301,463352.6955123264,0.0,10117271700.694021,Notebook,HP,HP,16,Win10,4
synth_0107360,3404769.210391495,0.0,496253117926.1448,Desktop,Unknown,Unknown,8,Win10,4
synth_0107368,2762221.9250309896,0.0,34317740817.638035,Desktop,Lenovo,Lenovo,8,Win10,4
synth_0107418,22118246.48235336,0.0,174065735130.36777,Desktop,Unknown,Unknown,12,Win11,4
synth_0107507,3571194.3348777127,0.0,376591981626.79944,Desktop,Unknown,Unknown,4,Win10,4
synth_0107520,13342668.850136,0.0,589997771351.2316,Notebook,MSI,MSI,8,Win10,4
synth_0107630,1027547.8051505326,0.0,6787734953.864367,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0107890,1277094.2144444396,0.0,5284081155.487195,Notebook,Acer,Acer,2,Win10,4
synth_0108458,1291198.5268606574,0.0,22019356801.75792,Notebook,Toshiba,Toshiba,12,Win10,4
synth_0108521,281850.4740538612,0.0,198016444.26204032,Desktop,Unknown,Unknown,16,Win10,4
synth_0108576,4191.828682278053,0.0,75553352.95097815,Notebook,Acer,Acer,12,Win10,4
synth_0108632,866458.8407656304,16552683971.370584,24213799433.769344,Desktop,Biostar,Biostar,12,Win10,4
synth_0108749,568846.7409926094,0.0,24773421829.28733,Notebook,HP,HP,16,Win10,4
synth_0108792,1726022.3829248068,0.0,282556467520.6535,Desktop,Wortmann_AG,Wortmann_AG,8,Win10,4
synth_0108868,1433933.7651661872,0.0,290933908605.2923,Desktop,Lenovo,Lenovo,4,Win10,4
synth_0108967,631623.8315698869,0.0,19280290308.440186,Desktop,Asus,Asus,4,Win10,4
synth_0108979,1181103.2983684218,0.0,117522974536.53323,Notebook,Asus,Asus,0,Win10,4
synth_0109122,847733.482273072,0.0,34874204211.72257,Notebook,TIMI,TIMI,8,Win10,4
synth_0109134,1975122.2452517403,0.0,11618485506.402874,Notebook,Asus,Asus,8,Win10,4
synth_0109178,427646.06119917904,0.0,116876416742.40263,Notebook,Dell,Dell,8,Win10,4
synth_0109302,1194585.795128941,0.0,40615232491.05266,Desktop,Other,Other,4,Win10,4
synth_0109368,118628.82378975404,0.0,48247236318.51147,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0109492,497211.4177834423,0.0,10762060981.637823,Notebook,Dell,Dell,8,Win11,4
synth_0109546,1620529.802138096,0.0,72189160027.61813,Notebook,Lenovo,Lenovo,16,Win11,4
synth_0109588,26339665.39112452,67221155148.82701,347862974113.7155,Notebook,Asus,Asus,8,Win10,4
synth_0109633,4262480.874487954,0.0,7.439696797144382e+18,Desktop,Unknown,Unknown,32,Win11,4
synth_0109637,4324.6000403652215,0.0,22439062.371156752,Desktop,Dell,Dell,6,Win10,4
synth_0109672,929663.0584459911,25575600322.699448,471998301968.49884,Notebook,HP,HP,8,Win10,4
synth_0109789,867932.9994720124,0.0,979612120868.4165,Notebook,Sony,Sony,8,Win10,4
synth_0109836,1045892.4241938511,0.0,94279908271.00378,Notebook,Dell,Dell,8,Win10,4
synth_0109867,1903963.0762932112,41147795203.356094,44945855073.1582,Desktop,Gigabyte,Gigabyte,8,Win10,4
synth_0110040,142595.9984190187,0.0,2828779791.082687,Desktop,HP,HP,8,Win10,4
synth_0110044,2067925.3305573452,0.0,62901386999.33127,Notebook,Fujitsu,Fujitsu,8,Win11,4
synth_0110105,184419.35791566482,0.0,75566692526.97043,Notebook,Asus,Asus,4,Win10,4
synth_0110222,3477293.915034504,0.0,4.120192669815293e+19,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0110390,3109259.7648868025,0.0,91238566277.28085,Notebook,HP,HP,8,Win10,4
synth_0110528,28481372.088518336,58315629593.035,1854751361721.3494,Desktop,Gigabyte,Gigabyte,8,Win10,4
synth_0110680,185218.57796260013,0.0,12281702759.82784,Notebook,Dell,Dell,8,Win10,4
synth_0110857,2252391.220815129,81140265962.4835,145271001211.9842,Notebook,Lenovo,Lenovo,12,Win10,4
synth_0110874,198694.7549609428,0.0,891775608.7180103,Notebook,Lenovo,Lenovo,16,Win10,4
synth_0110945,2338153.0320137595,50631322994.90445,67168290086.46704,Desktop,Unknown,Unknown,4,Win10,4
synth_0110964,219887.9502667072,0.0,6989356779.647861,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0110992,1229747.5024320062,0.0,32271144292.48082,Notebook,Dell,Dell,8,Win10,4
synth_0111002,132149.1530920349,0.0,6617355030.99235,Notebook,TIMI,TIMI,12,Win10,4
synth_0111079,1536388.3529085312,0.0,14810180209.779692,Notebook,Dell,Dell,8,Win10,4
synth_0111080,4046075.7418003604,4326706920.42014,272257625461.87094,Desktop,MSI,MSI,8,Win10,4
synth_0111150,1690123.2227443664,0.0,539267007496.0654,Desktop,Asus,Asus,64,Win10,4
synth_0111168,596590.564490841,0.0,3871891878.2964807,Notebook,Hasee,Hasee,8,Win10,4
synth_0111293,988820.8038990025,0.0,263318185377.36362,Notebook,Asus,Asus,12,Win10,4
synth_0111320,925456.4473487278,70966837060.75505,762397172385.047,Notebook,Samsung,Samsung,8,Win10,4
synth_0111442,10462843.954261817,0.0,360986239918.8478,Desktop,Unknown,Unknown,16,Win10,4
synth_0111698,8157.728200166193,0.0,110674494.26457578,Desktop,Gigabyte,Gigabyte,8,Win10,4
synth_0111780,1499060.30066,0.0,23281898226.189728,Notebook,Dell,Dell,8,Win10,4
synth_0111843,4412409.680832283,2646133082.138815,84411867672.23671,Notebook,Lenovo,Lenovo,12,Win10,4
synth_0111899,754406.5978329108,97009941637.14001,211441870279.13202,Notebook,Asus,Asus,8,Win10,4
synth_0112093,599929.9663631347,0.0,4428105990.230614,Desktop,Unknown,Unknown,8,Win10,4
synth_0112098,1683704.0270478285,0.0,619028796.1846104,Notebook,Acer,Acer,8,Win10,4
synth_0112231,103310.44570514049,0.0,44659349192.236565,Notebook,HP,HP,16,Win10,4
synth_0112321,4303768.249479142,416315017754.08435,1403729885508.9436,Notebook,HP,HP,16,Win10,4
synth_0112350,626871.2380641805,0.0,293170910417.30023,Notebook,Samsung,Samsung,4,Win10,4
synth_0112383,253646.03496043006,0.0,2196990608.4597807,Notebook,Asus,Asus,16,Win10,4
synth_0112386,19617680.303271927,294215380962.55255,3.886437350174803e+16,Notebook,Acer,Acer,8,Win10,4
synth_0112480,1373673.255704753,848059247.5314461,17827262357.25127,Notebook,Dell,Dell,64,Win10,4
synth_0112605,5325884.463657398,9456254335.67746,604314485550.7312,Desktop,Unknown,Unknown,8,Win10,4
synth_0112616,35847.787408411445,0.0,653001813.8857083,Notebook,Dell,Dell,8,Win10,4
synth_0112655,16450414.313669618,0.0,50417303378.3301,Server/WS,Dell,Dell,16,Win10,4
synth_0112735,3045938.9721121485,0.0,16781823521.89418,Desktop,Unknown,Unknown,4,Win10,4
synth_0112737,3544738.998132602,2633469165.1841297,87773561243.83257,Notebook,Asus,Asus,8,Win10,4
synth_0112930,1834120.93312576,119770732736.20256,330733951301.57947,Desktop,HP,HP,16,Win10,4
synth_0112944,4284194.349735813,87948631614.08023,231710677750.71417,Notebook,Dell,Dell,8,Win10,4
synth_0112973,1090672.7903014324,0.0,15854880863.812483,Notebook,HP,HP,20,Win11,4
synth_0113061,440367.9260808012,0.0,594649905.4804611,Notebook,HP,HP,16,Win10,4
synth_0113211,1631936.4951104815,0.0,18645112238.343094,Desktop,Unknown,Unknown,8,Win10,4
synth_0113245,31285.801958152977,0.0,1391849159.038755,Other,Unknown,Unknown,8,Win10,4
synth_0113250,444957.0780461452,0.0,9236124578.068935,Desktop,HP,HP,16,Win10,4
synth_0113355,3742849.8098555985,73171592448.569,721818416163.893,Notebook,MONSTER,MONSTER,16,Win10,4
synth_0113444,19773809.108679127,188631228652.5783,329355375801.654,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0113454,2756349.857976486,0.0,3274110435014.94,Notebook,HP,HP,8,Win10,4
synth_0113598,370124.2634455097,0.0,74375329096.69598,Desktop,Asus,Asus,2,Win10,4
synth_0113744,20708829.703499466,7621597106.645283,8.956756078762442e+17,Desktop,Gigabyte,Gigabyte,4,Win10,4
synth_0113773,310711.2496619876,0.0,2151370348.3728557,Notebook,HP,HP,4,Win11,4
synth_0113774,730317.6658581387,0.0,44049712902.25774,Notebook,Asus,Asus,16,Win11,4
synth_0113984,1304359.5128276702,24436554565.197586,44778566665.869484,Notebook,Dell,Dell,8,Win11,4
synth_0114034,2572884.119762829,8094496289.576254,116619101592.86568,Notebook,Lenovo,Lenovo,8,Win10,4
synth_0114059,16823.637693374953,0.0,118635402.27034612,Desktop,Unknown,Unknown,4,Win10,4
synth_0114086,783801.7009014648,0.0,7749636326.120089,Notebook,HP,HP,8,Win10,4
synth_0114185,6485.794385450441,0.0,88153725.06326191,Notebook,Dell,Dell,4,Win10,4
synth_0114385,3216217.236179011,0.0,535874288570.3989,Desktop,Other,Other,8,Win10,4
synth_0114387,2032441.7144992466,0.0,32498510321.887966,Desktop,Gigabyte,Gigabyte,8,Win10,4
synth_0115006,351119.88005801785,0.0,142408876521.88086,Desktop,Unknown,Unknown,8,Win10,4
synth_0115029,172026.30792887846,0.0,3601161080.73477,Desktop,Gigabyte,Gigabyte,16,Win10,4
synth_0115158,3085536.6398199066,3388182169.2268186,37606325298.214264,Notebook,Lenovo,Lenovo,16,Win10,4
synth_0115199,20571233.54159705,0.0,506851457572.9694,Notebook,Dell,Dell,8,Win10,4
synth_0115273,45299.58710772149,0.0,1397696570.2663553,2 in 1,Microsoft Corporation,Microsoft Corporation,8,Win10,4
synth_0115293,78960.15678841954,0.0,468729778.26072,Notebook,Lenovo,Lenovo,8,Win10,4
