ram_gb,count(DISTINCT guid),avg_percentage_used
3.742838922145361,1,67.0
3.7430454243653166,1,79.0
3.7432008681109794,1,65.0
3.7432374897476457,1,65.0
3.743580138076461,1,65.0
3.7435871365283497,1,56.0
3.743706444632759,1,77.0
3.7437543842747,1,61.0
3.7443132901871277,1,67.0
3.74450249471054,1,70.0
3.744530825518726,1,94.0
3.744538253828575,1,56.0
3.745049189777929,1,63.0
3.7450582316291365,1,97.0
3.7450641822223387,1,79.0
3.7456465776652657,1,60.0
3.745696905373841,1,54.0
3.7459151512483917,1,75.0
3.7461524652422398,1,68.0
3.7467025646900898,1,62.0
3.74681793924252,1,64.0
3.747093541295655,1,59.0
3.747228815382094,1,70.0
3.74736449999489,1,65.0
3.7475784756129276,1,87.0
3.7478545013622546,1,70.0
3.748472494205041,1,67.0
3.7485619204885685,1,59.0
3.7485694529569584,1,74.0
3.7485983538548906,1,62.0
3.7487273632163154,1,69.0
3.7487784251511225,1,64.0
3.7487967685969403,1,73.0
3.7489244792487697,1,77.0
3.749090299032686,1,77.0
3.7492066058887508,1,96.0
3.749297279448771,1,75.0
3.7493763691430604,1,77.0
3.749499706820611,1,71.0
3.7497779264899473,1,53.0
3.7503533004975558,1,67.0
3.7505091708473364,1,95.0
3.750512812136811,1,78.0
3.7505584816310638,1,71.0
3.750625378829256,1,77.0
3.750709459466691,1,77.0
3.75074072907631,1,52.0
3.7512889172886137,1,71.0
3.751629152820758,1,92.0
3.7520112081971053,1,67.0
3.7520756549878707,1,77.0
3.7523125509869364,1,71.0
3.752907358362143,1,70.0
3.7530775187803442,1,72.0
3.753141781297692,1,69.0
3.753826366719834,1,53.0
3.753952295208571,1,77.0
3.7540067331265425,1,63.0
3.754181394715167,1,82.0
3.7542144866088734,1,78.0
3.754339396912132,1,76.0
3.75472265974106,1,50.0
3.754963544872564,1,75.0
3.7551474536797356,1,72.0
3.7553932918202406,1,72.0
3.755675436586827,1,71.0
3.7557268558415924,1,83.0
3.7559524712087753,1,65.0
3.75598246310999,1,98.0
3.758018022751177,1,66.0
3.7580780729500622,1,77.0
3.758280734513821,1,49.0
3.758443731197729,1,65.0
3.7590167325305583,1,64.0
3.7590288412376935,1,97.0
3.7596103736324906,1,69.0
3.7601631230181103,1,74.0
3.7601922987665892,1,63.0
3.7603919926034255,1,77.0
3.760763511702076,1,61.0
3.7607678448966144,1,60.0
3.760805108884062,1,72.0
3.761346463154954,1,90.0
3.761485861221568,1,81.0
3.7614974992633656,1,65.0
3.7619771411665264,1,91.0
3.761999885566267,1,64.0
3.762435074718562,1,74.0
3.7626009539769187,1,45.0
3.762601869683279,1,61.0
3.7626546374116177,1,58.0
3.7628917175647913,1,93.0
3.7629941212891977,1,77.0
3.7631394703642083,1,47.0
3.763228071734618,1,76.0
3.7632307693861087,1,57.0
3.7635301159310757,1,66.0
3.7636623492882673,1,89.0
3.7637852377300494,1,71.0
3.7638378153208554,1,83.0
3.7641454153367615,1,75.0
3.7644609355107668,1,51.0
3.765424694071414,1,88.0
3.7655665440734962,1,75.0
3.7661957023403096,1,55.0
3.7663083632811363,1,70.0
3.766524321881405,1,78.0
3.7671189067775863,1,63.0
3.7671459787599426,1,70.0
3.7671630958178017,1,70.0
3.7675516407241787,1,76.0
3.767849333940276,1,74.0
3.7681350230432127,1,82.0
3.7681649283163656,1,61.0
3.7682151444580767,1,83.0
3.768849152816652,1,57.0
3.7688698489587447,1,56.0
3.7692404885987627,1,66.0
3.7692824996399543,1,61.0
3.7695092626664737,1,64.0
3.7704107301124017,1,65.0
3.770776467827246,1,76.0
3.770999056694018,1,60.0
3.7710078784074814,1,56.0
3.7713427569132527,1,72.0
3.771481046921786,1,75.0
3.7714850521085777,1,57.0
3.771581361649084,1,72.0
3.7715884484563067,1,51.0
3.7716342892942674,1,73.0
3.772052533768373,1,57.0
3.772812597515812,1,78.0
3.772900750494694,1,68.0
3.7730179300877897,1,63.0
3.773099332942784,1,69.0
3.7731663441747245,1,65.0
3.773223366729456,1,68.0
3.7734917725398778,1,82.0
3.773645537314124,1,78.0
3.7737956167829907,1,63.0
3.774410680360033,1,75.0
3.7751797079945817,1,57.0
3.775204194860603,1,67.0
3.7752541776981077,1,74.0
3.7753436278112513,1,86.0
3.7754185373508222,1,74.0
3.7754438697293082,1,72.0
3.7754785074256043,1,80.0
3.7756209747194838,1,62.0
3.775960891585469,1,60.0
3.7770221965510764,1,60.0
3.7770715693767065,1,76.0
3.7772290226447023,1,59.0
3.777315228044461,1,59.0
3.7773636849871624,1,76.0
3.7774309669292547,1,78.0
3.7774512872616195,1,91.0
3.7778115655005933,1,76.0
3.7780971994742285,1,75.0
3.7783695944774642,1,66.0
3.7785507928653477,1,78.0
3.778689195843941,1,40.0
3.778699556079351,1,71.0
3.7792343922291436,1,82.0
3.779280494888335,1,65.0
3.779368073422059,1,63.0
3.7796009411799263,1,72.0
3.7799645991491566,1,68.0
3.7801206187587377,1,64.0
3.780145329867503,1,97.0
3.780466260592111,1,67.0
3.780791056609021,1,68.0
3.7811922125085085,1,74.0
3.781318318233488,1,45.0
3.781653698642611,1,93.0
3.7824322834367297,1,51.0
3.782495022808373,1,51.0
3.7825732857350314,1,74.0
3.782661385727743,1,63.0
3.782805456235673,1,61.0
3.7830488200419854,1,49.0
3.7830738869274247,1,52.0
3.7832406801403913,1,71.0
3.783478179293948,1,50.0
3.7837146404597957,1,75.0
3.7838855293247167,1,63.0
3.7839759541073517,1,75.0
3.7840428391740946,1,75.0
3.784124719441656,1,58.0
3.78426351464235,1,69.0
3.7845327668878355,1,86.0
3.7847435237360085,1,56.0
3.784841589143103,1,61.0
3.784884806558292,1,59.0
3.7853928864828834,1,60.0
3.785669948690809,1,54.0
3.786405749928897,1,73.0
3.786927804904468,1,78.0
3.7870574046663434,1,73.0
3.7870869265642084,1,68.0
3.7877798729117202,1,70.0
3.7880277042733965,1,76.0
3.788572062617048,1,69.0
3.7890429746993033,1,63.0
3.789356205562481,1,56.0
3.7894469057333096,1,48.0
3.78952915035133,1,77.0
3.789538706526629,1,66.0
3.789734108438635,1,62.0
3.7910313134776317,1,68.0
3.79123859314743,1,59.0
3.791248322774836,1,53.0
3.791305808777896,1,67.0
3.791749592063745,1,76.0
3.792058982211047,1,61.0
3.792775551237117,1,66.0
3.7930247683002385,1,67.0
3.793318831184562,1,77.0
3.7933637203655097,1,65.0
3.7935032477997837,1,72.0
3.7937662301368205,1,53.0
3.7947078442634763,1,59.0
3.7955051876885437,1,79.0
3.7958617445497005,1,70.0
3.7960777579909664,1,79.0
3.796155092819312,1,72.0
3.7961703750846185,1,67.0
3.7964377119674335,1,58.0
3.796561122693428,1,78.0
3.7968312486225795,1,78.0
3.7969649982876095,1,60.0
3.796977724608033,1,73.0
3.7972589244392587,1,66.0
3.797279947095008,1,60.0
3.7972889842797377,1,62.0
3.7973403294306536,1,74.0
3.7977462063047116,1,70.0
3.79793145584466,1,58.0
3.7979864936711616,1,77.0
3.7984283286894414,1,49.0
3.7990698879587756,1,66.0
3.7991056642925676,1,70.0
3.7992103772884853,1,78.0
3.800245990571236,1,44.0
3.800367773746366,1,62.0
3.8009330572116635,1,70.0
3.801175227779213,1,68.0
3.8013863029337696,1,46.0
3.8017900252089794,1,79.0
3.80186535408905,1,70.0
3.8019970757847052,1,53.0
3.802154741555848,1,47.0
3.802261815602227,1,74.0
3.8023909452719327,1,63.0
3.8025561829846493,1,65.0
3.802582891324403,1,53.0
3.802589458434948,1,70.0
3.8028473925497135,1,65.0
3.8029268718718923,1,62.0
3.8029790178009786,1,71.0
3.803219692067924,1,55.0
3.8033489796241042,1,78.0
3.803727909456801,1,67.0
3.8037496286031223,1,67.0
3.80376567448782,1,59.0
3.8041979951909153,1,68.0
3.8046494219665252,1,78.0
3.8048851201497182,1,83.0
3.804941679168113,1,65.0
3.8049489212367797,1,78.0
3.8053100155567576,1,67.0
3.8053948768944066,1,68.0
3.8054525800630823,1,63.0
3.8055518785310287,1,64.0
3.8055553724088114,1,61.0
3.8055821909260943,1,68.0
3.806351652968341,1,75.0
3.806364653683325,1,77.0
3.8067948928732482,1,77.0
3.8068005952876645,1,63.0
3.8068058614754565,1,70.0
3.807499188549763,1,77.0
3.8076482845129624,1,75.0
3.807865825671533,1,65.0
3.807948233827635,1,94.0
3.8085759086299698,1,91.0
3.8094146849391093,1,74.0
3.810692234844538,1,61.0
3.8108211377544015,1,71.0
3.8108465468078996,1,62.0
3.811017335187843,1,79.0
3.811538165145682,1,94.0
3.8119261952343386,1,78.0
3.811937188680453,1,55.0
3.812409260352735,1,66.0
3.8129069326206686,1,60.0
3.8130216391626095,1,63.0
3.8131168005308274,1,75.0
3.813332037434998,1,81.0
3.8133396212341046,1,75.0
3.814171648339305,1,70.0
3.8142947380560983,1,71.0
3.814419738199703,1,68.0
3.814798501123286,1,67.0
3.8150049888839375,1,71.0
3.815578236203981,1,74.0
3.8157649651501364,1,72.0
3.815803800091079,1,54.0
3.8164141650011176,1,70.0
3.8164367762620715,1,69.0
3.8167133415648316,1,62.0
3.817221261881322,1,94.0
3.8174701390882175,1,84.0
3.8177303990880276,1,75.0
3.818324293990587,1,75.0
3.818907771634433,1,72.0
3.8190591119914092,1,45.0
3.819158961646111,1,76.0
3.819367387294691,1,56.0
3.8194476759876648,1,60.0
3.8196535466398407,1,69.0
3.8198873107036446,1,65.0
3.8200777804880155,1,61.0
3.8203521144525037,1,68.0
3.8205093444484723,1,61.0
3.8212789710325312,1,52.0
3.821369992212998,1,61.0
3.8221500539492843,1,68.0
3.822153260736904,1,70.0
3.8224123537903845,1,79.0
3.8224317329408373,1,72.0
3.822881324275038,1,76.0
3.82300538896441,1,63.0
3.8240885902185675,1,72.0
3.8244311152952903,1,85.0
3.8246106665656123,1,76.0
3.824676647521929,1,69.0
3.825188924469307,1,91.0
3.825250605057094,1,72.0
3.8254729120570015,1,77.0
3.8255184802760946,1,70.0
3.8256728000880744,1,63.0
3.8257654746037684,1,64.0
3.8260136656326305,1,89.0
3.8263020533851058,1,73.0
3.8264132930285513,1,70.0
3.826428845653494,1,62.0
3.8264829130746754,1,88.0
3.826566297902551,1,72.0
3.8266606922616995,1,70.0
3.8273224731317175,1,60.0
3.8283908505166195,1,77.0
3.828496286319689,1,64.0
3.829333369472842,1,59.0
3.8293878305804165,1,70.0
3.8294209010823854,1,61.0
3.8295391040061704,1,62.0
3.82969798470547,1,83.0
3.8299427906635755,1,49.0
3.8300687908051527,1,60.0
3.8304242074213053,1,73.0
3.8306145906117663,1,68.0
3.83101271250242,1,61.0
3.8311928643636524,1,67.0
3.832650186965223,1,54.0
3.8330760544543065,1,65.0
3.833116538257904,1,71.0
3.8335285247371234,1,53.0
3.833629635557376,1,71.0
3.8337881606628765,1,60.0
3.834264288852798,1,77.0
3.8346710763465315,1,70.0
3.8348157003210144,1,61.0
3.835123577668731,1,69.0
3.8352025297144676,1,72.0
3.835308025915827,1,75.0
3.835586428998948,1,77.0
3.8357409485228247,1,91.0
3.8358779245406707,1,53.0
3.835959283623937,1,63.0
3.8360864061076403,1,72.0
3.836183963597709,1,73.0
3.836462039990765,1,74.0
3.83647301712443,1,56.0
3.8367494022465594,1,89.0
3.8372511496870763,1,71.0
3.8378867458689387,1,67.0
3.8381021841344793,1,75.0
3.839029709855634,1,71.0
3.839090368539694,1,85.0
3.839208752605206,1,78.0
3.8397991793991375,1,44.0
3.8399709426326973,1,78.0
3.8401990971819275,1,78.0
3.840414001395513,1,59.0
3.8405047121915064,1,60.0
3.8407101206672767,1,65.0
3.841288086632194,1,64.0
3.8415920887427513,1,70.0
3.8416349160425547,1,74.0
3.8422722858846647,1,74.0
3.8423497801192164,1,93.0
3.842787435645776,1,63.0
3.842790239687055,1,74.0
3.843226108866058,1,88.0
3.8434557008574104,1,65.0
3.8434830852546416,1,72.0
3.843604602642936,1,93.0
3.843682871616721,1,58.0
3.8437336151751023,1,63.0
3.8440320409967392,1,67.0
3.8441720182984516,1,72.0
3.8441859862707504,1,64.0
3.8442209499181694,1,70.0
3.8443803785651975,1,67.0
3.8445716920527087,1,97.0
3.844613929215738,1,71.0
3.8448536392734782,1,79.0
3.844871676267479,1,74.0
3.844931010559111,1,61.0
3.844977378557184,1,60.0
3.845079070025145,1,84.0
3.845237326040852,1,67.0
3.845705052429112,1,76.0
3.846138756962483,1,58.0
3.8463422999381556,1,72.0
3.8465630991487307,1,97.0
3.8466321393479923,1,55.0
3.846753535244794,1,67.0
3.8468280209918553,1,69.0
3.846954139000476,1,43.0
3.847234645101954,1,64.0
3.847659484149025,1,89.0
3.847996804467733,1,53.0
3.8480950860992715,1,65.0
3.8482574077879192,1,78.0
3.848320337590554,1,61.0
3.8488327374225393,1,81.0
3.8494744757447936,1,78.0
3.8496481113037557,1,64.0
3.849907768962787,1,61.0
3.8501360399797533,1,66.0
3.8502568370409254,1,90.0
3.850324575382863,1,70.0
3.8506078895940825,1,70.0
3.8507575398370886,1,87.0
3.8509273452978117,1,78.0
3.8510968770853387,1,62.0
3.851272377783488,1,74.0
3.851626047624223,1,79.0
3.851712033773559,1,65.0
3.8522061963056564,1,53.0
3.8522577496285577,1,58.0
3.8523635831072234,1,68.0
3.8524192685907117,1,70.0
3.852437647119444,1,66.0
3.852809685360391,1,69.0
3.853229365891348,1,59.0
3.8533334471597627,1,66.0
3.853749568067753,1,47.0
3.8538901814256463,1,77.0
3.853941145620238,1,73.0
3.854323137910899,1,48.0
3.854688019424608,1,71.0
3.8549103654690824,1,77.0
3.8556975803329663,1,55.0
3.8557316565854296,1,66.0
3.8559457478868966,1,60.0
3.8559522023915846,1,52.0
3.8560307312168693,1,82.0
3.856359270098091,1,76.0
3.856735532350384,1,67.0
3.856813199570784,1,59.0
3.8571399190933153,1,71.0
3.857704286817108,1,70.0
3.8578000715126826,1,76.0
3.8579463588193996,1,61.0
3.858147159087464,1,71.0
3.8582919860155798,1,54.0
3.8586674689293874,1,69.0
3.8586729849572747,1,68.0
3.858705270906507,1,50.0
3.8589412359480733,1,60.0
3.859125613472074,1,63.0
3.8591276162721844,1,60.0
3.8594175651273437,1,66.0
3.8594897709488603,1,68.0
3.8598640501935533,1,54.0
3.860000595034569,1,56.0
3.8604067805609783,1,74.0
3.860537168367781,1,74.0
3.8607203180850296,1,47.0
3.861067557672015,1,71.0
3.861083263950693,1,73.0
3.8618317136521068,1,74.0
3.861838800706015,1,66.0
3.8620559035634394,1,92.0
3.862380151281651,1,83.0
3.8624283761757936,1,72.0
3.862661597205629,1,67.0
3.8631602527281723,1,75.0
3.864106876691711,1,74.0
3.8642587819340957,1,92.0
3.8647598173968545,1,68.0
3.8651330217746573,1,72.0
3.8652210077152067,1,73.0
3.8652977653393155,1,96.0
3.8653268983222087,1,75.0
3.8659822081566473,1,78.0
3.866335386922117,1,76.0
3.8666012291681637,1,73.0
3.866695686682133,1,75.0
3.86673938900286,1,71.0
3.867061376549544,1,67.0
3.867185620234554,1,82.0
3.86736511538174,1,55.0
3.867747220187376,1,81.0
3.8681889936684617,1,64.0
3.8685583425775536,1,61.0
3.8687302371762704,1,66.0
3.868755902936237,1,67.0
3.8687963713702294,1,75.0
3.8693765425448126,1,61.0
3.8695872190971192,1,76.0
3.8695911469461715,1,60.0
3.8699197499090103,1,74.0
3.8699494018982814,1,92.0
3.870028360247304,1,65.0
3.870301125316798,1,73.0
3.8707497556115333,1,65.0
3.8707614744942616,1,63.0
3.8708742220237506,1,52.0
3.8712606858093883,1,96.0
3.8713347491453423,1,62.0
3.8714672834596193,1,85.0
3.871866538061631,1,63.0
3.872005166708556,1,82.0
3.8722601216375274,1,60.0
3.872263744781078,1,67.0
3.87229214040295,1,56.0
3.8724104120286675,1,77.0
3.8725854085097255,1,55.0
3.872763726043111,1,62.0
3.873255387409197,1,69.0
3.874175068162729,1,73.0
3.8745779636328423,1,76.0
3.875051134528744,1,79.0
3.875357758213202,1,83.0
3.8754273682483937,1,53.0
3.875592842077168,1,67.0
3.8760056806729777,1,72.0
3.8761659439562113,1,77.0
3.8763730966524794,1,88.0
3.8769165544666198,1,73.0
3.8770787768490544,1,74.0
3.8771167301051315,1,57.0
3.8773460255004877,1,58.0
3.8773642518167244,1,56.0
3.8775009230350914,1,74.0
3.8775838233109106,1,68.0
3.8776128800232597,1,85.0
3.877695479529055,1,78.0
3.8777990986787163,1,66.0
3.8778023159491024,1,74.0
3.877880998632661,1,66.0
3.8778905675810127,1,75.0
3.878592354694398,1,62.0
3.8790638159008877,1,95.0
3.8793872065760295,1,63.0
3.8794912721316814,1,67.0
3.8795655264298965,1,60.0
3.8801660968704885,1,82.0
3.8804936545800195,1,64.0
3.8807200900440533,1,77.0
3.8809851996501665,1,58.0
3.881080743167045,1,63.0
3.881458942651175,1,90.0
3.8815470799909346,1,64.0
3.881727952906058,1,59.0
3.882025242905491,1,65.0
3.88205525080533,1,70.0
3.8824830067706704,1,59.0
3.882614666777015,1,86.0
3.8826472933383176,1,72.0
3.882680015777476,1,76.0
3.882917041321288,1,45.0
3.8834152577889656,1,74.0
3.8836611666834187,1,77.0
3.8840316926821092,1,39.0
3.884093834339467,1,67.0
3.884338340117921,1,58.0
3.884367021291811,1,67.0
3.8845258955561484,1,78.0
3.884576373753333,1,72.0
3.884833726705069,1,57.0
3.884908995025478,1,78.0
3.8849574379149083,1,77.0
3.885175422001115,1,75.0
3.8852225994493956,1,93.0
3.8854640645554888,1,68.0
3.885484437988044,1,87.0
3.8855612509608255,1,79.0
3.8864492701041264,1,75.0
3.8865449901438223,1,73.0
3.886717515981875,1,89.0
3.886788309441408,1,70.0
3.887039085202991,1,69.0
3.887094119198416,1,97.0
3.887113239399207,1,75.0
3.888326126737576,1,72.0
3.8884017106516744,1,54.0
3.8884048063137864,1,72.0
3.888765409465438,1,76.0
3.888820465978308,1,54.0
3.888914927425498,1,57.0
3.8889935354559397,1,54.0
3.8897242623198673,1,95.0
3.890571853950214,1,42.0
3.8906074442424505,1,59.0
3.8911436415381817,1,73.0
3.891462387704933,1,63.0
3.8915461752710745,1,95.0
3.891740081327082,1,71.0
3.8925562584245146,1,55.0
3.892676613764525,1,75.0
3.8927490729351977,1,66.0
3.8932061833711447,1,73.0
3.8935008308912704,1,68.0
3.8935233838064205,1,75.0
3.893582820741596,1,91.0
3.89370359571032,1,53.0
3.8937049436272764,1,60.0
3.893777208463235,1,60.0
3.8938251067372276,1,59.0
3.8939201519223516,1,62.0
3.8940584574886237,1,74.0
3.894080219685553,1,74.0
3.894118975673694,1,46.0
3.894285967871004,1,67.0
3.894347659658571,1,66.0
3.8943765448650876,1,77.0
3.8943802035385944,1,69.0
3.8944623722925096,1,71.0
3.8948840949313444,1,72.0
3.895293813377293,1,93.0
3.895512933596257,1,69.0
3.895665594758336,1,66.0
3.89604678945906,1,68.0
3.8961837120373892,1,63.0
3.8961877136026706,1,50.0
3.896220700415617,1,72.0
3.8964713308628256,1,66.0
3.8964904671117804,1,85.0
3.897079397079102,1,60.0
3.897090504971942,1,55.0
3.8971781022292395,1,67.0
3.89722176208935,1,49.0
3.897727195505884,1,76.0
3.8977561819936533,1,74.0
3.8981793396758566,1,44.0
3.8981804268908107,1,72.0
3.8982060223685453,1,59.0
3.8984463236893196,1,85.0
3.898462249679676,1,77.0
3.8984917377006996,1,88.0
3.898624661028969,1,50.0
3.898778923837528,1,70.0
3.899127495445585,1,36.0
3.8995358186730735,1,64.0
3.8999795265695827,1,62.0
3.900520708680299,1,44.0
3.9012116939002413,1,83.0
3.901745201196234,1,56.0
3.902086788587382,1,71.0
3.902176024759413,1,62.0
3.9027927771840423,1,76.0
3.9031248806167826,1,70.0
3.9038186075631036,1,77.0
3.9041185095968416,1,74.0
3.9041822213636,1,74.0
3.9044215269888642,1,55.0
3.90456766267656,1,70.0
3.90459029874208,1,66.0
3.9047542738100636,1,96.0
3.9048100484150194,1,68.0
3.90514331116949,1,72.0
3.9051658207953297,1,81.0
3.905179759047578,1,74.0
3.9053503648698484,1,95.0
3.9055415960944595,1,62.0
3.9056270482324447,1,38.0
3.9059338953071934,1,66.0
3.9063316738122356,1,60.0
3.9067519615811963,1,76.0
3.907488014196623,1,67.0
3.9078110445933127,1,69.0
3.907899157013655,1,66.0
3.9081602832111644,1,65.0
3.908850560266808,1,61.0
3.909004429670679,1,77.0
3.9095257503721124,1,56.0
3.909915594268818,1,55.0
3.910113506050254,1,62.0
3.9102311418359808,1,77.0
3.9103536760928908,1,73.0
3.910433010087538,1,88.0
3.910489320058893,1,77.0
3.910542778802248,1,71.0
3.9109183572554214,1,60.0
3.911128811661004,1,62.0
3.911141220208211,1,98.0
3.9112681225868435,1,72.0
3.9127817307246473,1,64.0
3.912925771299417,1,73.0
3.9134967308212842,1,70.0
3.9139166201779405,1,69.0
3.914030401759439,1,60.0
3.9141884459544736,1,91.0
3.914285513519781,1,52.0
3.914380274050043,1,75.0
3.9146712527057024,1,69.0
3.9148349249540537,1,74.0
3.915055897959875,1,74.0
3.915060794651992,1,63.0
3.9153525330585426,1,66.0
3.915764225880065,1,96.0
3.916127899674071,1,68.0
3.9164054449548105,1,65.0
3.9164604372094702,1,61.0
3.91649403347744,1,62.0
3.9166644767541783,1,77.0
3.9169424678171976,1,63.0
3.916946462656247,1,73.0
3.9171923049899053,1,61.0
3.9175792149158615,1,63.0
3.917665710289185,1,69.0
3.9179326716647074,1,66.0
3.9181328209928656,1,69.0
3.918711624235164,1,61.0
3.918760075118972,1,75.0
3.919002746526597,1,60.0
3.9190341266395983,1,65.0
3.919117469008019,1,75.0
3.9191183059463186,1,63.0
3.919236993573583,1,59.0
3.9197655546475723,1,75.0
3.9202874855249585,1,75.0
3.9202951222046574,1,70.0
3.9203142219449965,1,75.0
3.9211638593007154,1,65.0
3.9216465742864717,1,62.0
3.9218310958558633,1,78.0
3.9218386912025243,1,75.0
3.921954258246488,1,72.0
3.922224345054316,1,33.0
3.922531412098637,1,58.0
3.922589238655287,1,64.0
3.9228465100031,1,68.0
3.922932352157989,1,41.0
3.9230193919342,1,64.0
3.923228890104007,1,72.0
3.923322234581077,1,72.0
3.9233760741537598,1,90.0
3.9234370331204738,1,62.0
3.92398193880676,1,89.0
3.924443835609519,1,74.0
3.924572974644376,1,66.0
3.9247068529696176,1,74.0
3.9250345659616803,1,94.0
3.9251245346464594,1,51.0
3.9255396341058297,1,82.0
3.9257772295146145,1,89.0
3.9259088649633034,1,60.0
3.9260881779603234,1,67.0
3.9262820024395992,1,64.0
3.926298280614227,1,57.0
3.9265122890791435,1,81.0
3.92665897756865,1,72.0
3.927118894122459,1,92.0
3.927967394542166,1,74.0
3.928047178659086,1,70.0
3.9285041041155875,1,79.0
3.928514032741215,1,77.0
3.9286402968236382,1,78.0
3.928735563571655,1,73.0
3.9288316494495286,1,61.0
3.9290539532851736,1,77.0
3.929396038060512,1,61.0
3.9295452466918466,1,72.0
3.9295675695608328,1,72.0
3.929946396102781,1,73.0
3.9301201419863463,1,70.0
3.9308428675060902,1,62.0
3.930976687977634,1,86.0
3.931027998734604,1,68.0
3.9314620686528547,1,66.0
3.931634889880734,1,63.0
3.931942690104232,1,57.0
3.9319538013709896,1,83.0
3.932271852910716,1,76.0
3.932333449580006,1,67.0
3.933047279171091,1,61.0
3.93390500540753,1,77.0
3.9339502144521634,1,56.0
3.9341302811502317,1,75.0
3.934199997451113,1,74.0
3.934267371449124,1,85.0
3.9343863744398453,1,93.0
3.935031505706656,1,69.0
3.9352080332040087,1,69.0
3.9354473931250755,1,54.0
3.9356521564956246,1,97.0
3.9359130078032902,1,69.0
3.9361961006043513,1,69.0
3.936236784521979,1,53.0
3.9362915698626684,1,74.0
3.9366950893917467,1,59.0
3.9371359980555467,1,74.0
3.9372415121519677,1,69.0
3.9372529104640277,1,51.0
3.9372940346386276,1,68.0
3.937487731348896,1,77.0
3.9376410976424654,1,59.0
3.938135746907144,1,53.0
3.9385141701117883,1,72.0
3.940249906230882,1,51.0
3.940291450373497,1,68.0
3.9403474824165468,1,72.0
3.940519074192191,1,67.0
3.9406032335556427,1,72.0
3.9409228892083026,1,77.0
3.941204335928106,1,74.0
3.9418252043663227,1,64.0
3.942385508149225,1,70.0
3.943190945073724,1,78.0
3.9436428567493467,1,64.0
3.9437930350118844,1,69.0
3.9438800754906214,1,54.0
3.94390545269031,1,63.0
3.9439531794398253,1,62.0
3.9443129339207226,1,70.0
3.944865473390878,1,69.0
3.9452230927433574,1,68.0
3.945390237307371,1,61.0
3.945425488603231,1,76.0
3.945471637054664,1,68.0
3.945843656497441,1,72.0
3.9461539244891055,1,64.0
3.9465043929558083,1,67.0
3.9470014563156686,1,75.0
3.947132883313681,1,73.0
3.9473788441852435,1,77.0
3.947479122212691,1,77.0
3.9477214220963344,1,62.0
3.947753071311678,1,60.0
3.948076153556486,1,52.0
3.9484758003308964,1,80.0
3.94854620583986,1,72.0
3.9486391556342553,1,96.0
3.9486875206679777,1,58.0
3.94905081087382,1,59.0
3.949070064947615,1,78.0
3.9491936237790286,1,50.0
3.949224155465191,1,70.0
3.9497318374460266,1,77.0
3.949961834039889,1,65.0
3.9505195462237053,1,63.0
3.951120631837915,1,44.0
3.9512535671718063,1,77.0
3.9514970630271913,1,73.0
3.9515191974152746,1,71.0
3.9515597385833816,1,79.0
3.9515975701191746,1,73.0
3.951717091981661,1,62.0
3.9517808773449463,1,58.0
3.9524236051244537,1,48.0
3.9524367630631203,1,71.0
3.95246198574168,1,71.0
3.9527594608152725,1,77.0
3.952866217996694,1,54.0
3.953121178153707,1,76.0
3.953612463197293,1,57.0
3.953892085557049,1,85.0
3.953948189275925,1,74.0
3.9542170375866514,1,64.0
3.954269261092939,1,58.0
3.954397680343278,1,65.0
3.954967689950386,1,91.0
3.9551805007036576,1,71.0
3.9552445911099303,1,64.0
3.9552998767275263,1,79.0
3.9555867435740923,1,97.0
3.9557427415882525,1,64.0
3.9561222274590344,1,56.0
3.95613806431744,1,53.0
3.9562649461326838,1,71.0
3.956471166754664,1,64.0
3.9577737642407596,1,72.0
3.957878560888508,1,75.0
3.9579401175943336,1,68.0
3.958035291849235,1,59.0
3.958126307066804,1,66.0
3.9582829208808152,1,72.0
3.958305011935158,1,92.0
3.95853249336151,1,74.0
3.958705434016083,1,91.0
3.9594123861818473,1,77.0
3.9594658068245785,1,68.0
3.9604316999890496,1,72.0
3.9607162691393922,1,64.0
3.9607560526169907,1,95.0
3.960845811082382,1,88.0
3.9608753849541656,1,77.0
3.9615167786329533,1,50.0
3.9615188589869854,1,39.0
3.96154803667864,1,69.0
3.9615820762963745,1,70.0
3.962461294607281,1,51.0
3.962472258978898,1,80.0
3.962958318655089,1,70.0
3.963455154430619,1,93.0
3.963593807503671,1,65.0
3.9638280170432516,1,78.0
3.965127959153104,1,76.0
3.9652013596568603,1,54.0
3.965275636609171,1,71.0
3.9652826593372117,1,78.0
3.9653102344672386,1,77.0
3.965346514308238,1,59.0
3.965420014506864,1,51.0
3.9655782785596045,1,42.0
3.9657395600693617,1,71.0
3.9658141147541315,1,64.0
3.9659929598563117,1,96.0
3.9660444709436127,1,62.0
3.9662191381365948,1,77.0
3.9663437234912458,1,71.0
3.9666303598663206,1,63.0
3.967127565252887,1,79.0
3.9673871333981308,1,72.0
3.9682959808521194,1,68.0
3.9686238599404957,1,90.0
3.969235427367209,1,38.0
3.969259624401051,1,39.0
3.9698850240890997,1,66.0
3.970008271110478,1,69.0
3.97020254303021,1,66.0
3.9704757835929207,1,83.0
3.9714570826301343,1,71.0
3.97148401170034,1,60.0
3.971491582608395,1,65.0
3.9716441023290177,1,58.0
3.971944718538892,1,90.0
3.9720947166428417,1,69.0
3.972311850624386,1,70.0
3.9724197420932557,1,69.0
3.972496431531037,1,64.0
3.973893875195112,1,55.0
3.9739200742347363,1,63.0
