os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP04.PXSX),Fx Device,moderate,1,10.6911,1
Win10,22H2,Intel(R) Serial IO I2C Host Controller - 43E8 (\_SB.PC00.I2C0),Fx Device,high,1,191.75348571428572,7
Win10,22H2,NVIDIA GeForce RTX 3050 Laptop GPU (\_SB.PC00.PEG1.PEGP),Fx Device,high,2,190.35772,10
Win10,20H2,Generic Mobile Broadband Adapter (USB\VID_8087&PID_0AC9&MI_00\7&4fa6012&0&0000),Fx Device,moderate,1,52.7355,1
Win10,19H2,Realtek PCIE CardReader (\_SB.PC00.RP07.PXSX),Fx Device,high,1,99.0282,1
Win10,21H2,Realtek High Definition Audio(SST) (INTELAUDIO\FUNC_01&VEN_10EC&DEV_0298&SUBSYS_17AA380A&REV_1001\4&2630e0a4&0&0001),Fx Device,low,2,2.7665749999999996,4
Win10,22H2,Intel(R) PCI Express Root Port #10 - A399 (\_SB.PCI0.RP10),Fx Device,low,1,5.129433333333334,3
Win10,22H2,Intel(R) PCI Express Root Port #9 - A398 (\_SB.PCI0.RP09),Fx Device,low,1,7.422616666666666,6
Win11,21H2,Intel(R) PCI Express Root Port #2 - 7AB9 (\_SB.PC00.RP02),Fx Device,low,1,40.7835,1
Win10,21H1,Intel(R) Smart Sound בקר שמע טכנולוגיית (\_SB.PCI0.HDAS),Fx Device,low,1,13.408425,16
Win11,22H2,BI,ActiUserIdMasktor,low,1,39.52717931034483,58
Win11,22H2,NCSI,ActiUserIdMasktor,low,1,37.75826938775509,49
Win11,22H2,Notifications forwarding and actions,ActiUserIdMasktor,low,1,68.60873333333333,6
Win11,22H2,Lock Screen,ActiUserIdMasktor,low,1,11.325286666666667,15
Win11,22H2,WNS,ActiUserIdMasktor,low,1,14.385370491803277,61
Win11,22H2,WP Location Client,ActiUserIdMasktor,low,1,12.869769230769231,39
Win11,22H2,BI,ActiUserIdMasktor,high,1,2295.589256,25
Win11,22H2,Update Orchestrator Client,ActiUserIdMasktor,moderate,1,326.82183333333336,6
Win11,22H2,WU,ActiUserIdMasktor,moderate,1,1087.9685,3
Win11,22H2,DHCP,ActiUserIdMasktor,low,1,53.387394117647055,17
Win11,22H2,Host Activity Manager,ActiUserIdMasktor,low,1,115.1581,1
Win11,22H2,Marvell AUserIdMaskSTAR Wireless-AC Network Controller (\_SB.PCI0.RP09.PXSX),Fx Device,moderate,1,158.21552,5
Win11,22H2,Notifications forwarding and actions,ActiUserIdMasktor,high,1,117.14189999999999,1
Win11,22H2,WP Location Client,ActiUserIdMasktor,high,1,2307.7871,2
Win11,22H2,NCSI,ActiUserIdMasktor,high,1,273.6048,1
Win11,22H2,WNS,ActiUserIdMasktor,high,1,257.1543,1
Win10,21H1,Thunderbolt(TM) Controller - 8A0D (\_SB.PCI0.TDM1),Fx Device,low,1,16.3835,1
Win10,20H2,Win32k Activator Client,Activator,low,1,1.362,1
Win10,22H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP06.PXSX),Fx Device,low,1,19.023826923076925,26
Win10,22H2,Intel(R) PCI Express Root Port #5 - A394 (\_SB.PCI0.RP05),Fx Device,low,1,49.421800000000005,1
Win10,20H1,File Sharing Server,Activator,moderate,1,297.9251,1
Win11,22H2,Unregistered Device \_SB.PCI0.TDM1,Fx Device,high,1,1854.93878,5
Win11,22H2,Disk drive (\_SB.PC00.SAT0.PRT0),Fx Device,low,1,118.6106,1
Win10,21H1,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,low,1,8.673399999999999,1
Win10,21H1,Intel(R) PCI Express Root Port #17 - 06C0 (\_SB.PCI0.RP17),Fx Device,high,1,621.1423,3
Win10,21H2,Intel(R) PCI Express Root Port #7 - 9DBE (\_SB.PCI0.RP07),Fx Device,low,1,6.0679,2
Win11,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,high,1,664.8550166666666,6
Win11,21H2,Intel(R) PCI Express Root Port #5 - 06BC (\_SB.PCI0.RP05),Fx Device,moderate,2,665.5657,10
Win10,22H2,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_104314DE&REV_1000\4&167d0f60&0&0001),Fx Device,low,1,21.594600000000003,3
Win10,20H2,PCI Express Root Port (\_SB.PC00.RP05),Fx Device,high,1,3596.4141,1
Win10,22H2,UserIdMaskenance Phase,PDC Phase,high,1,7200.21,1
Win11,22H2,Qualcomm QCA61x4A 802.11ac Wireless Adapter (\_SB.PCI0.RP07.PXSX),Fx Device,high,1,2991.3897,1
Win10,19H1,GP,Activator,moderate,1,64.9376,1
Win11,21H2,Windows Push NotifiUserIdMaskions,Activator,low,1,25.522859999999998,10
Win11,21H2,NotifiUserIdMaskions forwarding and actions,Activator,moderate,1,117.25868571428569,7
Win11,22H2,Qualcomm QCA61x4A 802.11ac Wireless Adapter (\_SB.PCI0.RP11.PXSX),Fx Device,moderate,1,214.07030909090906,11
Win11,22H2,Intel(R) Iris(R) Xe Graphics (\_ComputerMask.PC00.GFX0),Fx Device,low,1,2.291,3
Win10,19H1,BITS Service,Activator,moderate,1,366.2296,1
Win10,20H2,Killer Wireless-n/a/ac 1435 Wireless Network Adapter (\_SB.PCI0.RP03.PXSX),Fx Device,moderate,1,72.75543076923077,13
Win10,20H2,Intel(R) Serial IO I2C Host Controller - 9D60 (\_SB.PCI0.I2C0),Fx Device,high,1,1466.0912454545453,22
Win10,20H2,Unregistered Device \_SB.PCI0.RP03.PXSX,Fx Device,high,1,1798.1938,1
Win10,19H2,Killer(R) Wi-Fi 6 AX1650x 160MHz Wireless Network Adapter (200NGW) (\_SB.PCI0.RP01.PXSX),Fx Device,high,1,170.67557499999998,4
Win10,19H1,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,moderate,1,102.26535,2
Win10,21H2,Disk drive (\_SB.PC00.VMD0.PRT1),Fx Device,low,1,117.26838355899422,517
Win10,21H2,Disk drive (\_SB.PC00.VMD0.PRT1),Fx Device,high,1,1540.7866630434785,46
Win11,21H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP05.PXSX),Fx Device,high,1,127.9293,1
Win11,21H2,Intel(R) Serial IO I2C Host Controller - 9DE8 (\_SB.PCI0.I2C0),Fx Device,moderate,1,1348.4763200000002,5
Win10,20H1,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP03.PXSX),Fx Device,low,1,10.424886666666668,15
Win10,19H2,Thunderbolt(TM) Controller - 8A0D (\_SB.PCI0.TDM1),Fx Device,low,1,56.13858333333334,6
Win11,21H2,Intel® Smart Sound Technology BUS (\_SB.UserIdMask00.HDAS),Fx Device,low,1,5.5462799999999985,5
Win11,21H2,Intel(R) UserIdMaskI Express Root Port #8 - A0BF (\_SB.UserIdMask00.RP08),Fx Device,low,1,9.09865,2
Win11,22H2,NVIDIA GeForce MX450 (\_SB.PC00.PEG0.PEGP),Fx Device,moderate,1,72.85310000000001,1
Win10,21H2,Ελεγκτής ήχου Τεχνολογία Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,high,1,2505.2746500000003,2
Win11,21H2,BayHubTech Integrated SD controller(SDA Compliant Host) (\_SB.PCI0.PSDC),Fx Device,moderate,1,822.2999499999999,4
Win10,RS5,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,low,1,176.40941724137934,29
Win10,RS5,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Fx Device,high,1,99.82860000000001,1
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 02C5 (\_SB.PCI0.I2C4),Fx Device,low,1,38.0154,1
Win10,22H2,Realtek RTL8822CE 802.11ac PCIe Adapter (\_SB.PC00.RP09.PXSX),Fx Device,low,1,14.2313,1
Win10,22H2,Intel(R) PCI Express Root Port #8 - 34BF (\_SB.PCI0.RP08),Fx Device,high,1,101.5662,1
Win10,21H1,PCI Express Root Port (\_SB.PC00.RP07),Fx Device,low,2,52.17686842105263,95
Win10,21H1,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Fx Device,moderate,2,99.847586440678,59
Win11,21H2,Intel(R) PCI Express Root Port #6 - A0BD (\_SB.PC00.RP06),Fx Device,high,7,1089.454924137931,29
Win10,RS5,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,4,377.49622261904744,84
Win10,RS5,WP OmaDmClient Client,Activator,low,4,744.1773404761904,84
Win10,RS5,WWAN Dormancy,Activator,low,2,855.8824500000001,40
Win10,RS5,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,2,5138.738737037038,27
Win10,RS5,WP OmaDmClient Client,Activator,high,1,6765.1383,3
Win10,22H2,Killer(R) Wireless-AC 1550 Wireless Network Adapter (9260NGW) 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,low,4,36.11982144144144,555
Win10,22H2,Killer(R) Wireless-AC 1550 Wireless Network Adapter (9260NGW) 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,high,2,53.28615555555555,9
Win10,21H2,Killer(R) Wireless-AC 1550 Wireless Network Adapter (9260NGW) 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,low,6,17.701765287356327,435
Win11,21H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PC00.HDAS),Fx Device,low,15,37.740199212598434,254
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,high,6,592.3557533333333,60
Win11,22H2,Unregistered Device \_SB.PCI0.TDM0,Fx Device,high,11,13055.221762046209,303
Win11,21H2,Intel(R) Smart Sound Technologie-audiocontroller (\_SB.PC00.HDAS),Fx Device,low,10,12.96160098039216,204
Win10,21H2,Unregistered Device \_SB.PR02,Fx Device,high,8,2841.212711042945,163
Win10,21H2,Intel(R) Serial IO SPI Host Controller - 34AB (\_SB.PCI0.SPI1),Fx Device,low,2,323.1708357142858,14
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,moderate,9,303.3989416666666,24
Win10,20H2,Intel(R) Serial IO I2C Host Controller - 02E8 (\_SB.PCI0.I2C0),Fx Device,low,4,29.75387786885247,122
Win10,20H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,high,15,2826.5665404177844,5218
Win10,20H2,Controller audio della tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,1,76.02952499999998,16
Win10,19H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,low,2,15.430575000000001,4
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP05),Fx Device,high,3,1158.3879963855422,83
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP14),Fx Device,high,1,882.4046153846152,13
Win10,22H2,Intel(R) Smart Sound-teknologi lydkontroller (\_SB.PCI0.HDAS),Fx Device,moderate,3,362.03227777777784,9
Win11,21H2,File Sharing Server,Activator,moderate,18,1257.993944256756,296
Win10,21H2,Intel(R) PCI Express Root Port #14 - 06B5 (\_SB.PCI0.RP14),Fx Device,low,3,9.824163636363636,11
Win10,21H2,Intel(R) PCI Express Root Port #21 - 06AC (\_SB.PCI0.RP21),Fx Device,high,4,438.9928357142858,14
Win10,21H2,Intel(R) PCI Express Root Port #9 - 06B0 (\_SB.PCI0.RP09),Fx Device,high,5,2386.4210893258423,178
Win10,RS5,Qualcomm QCA61x4A 802.11ac Wireless Adapter (\_SB.PCI0.RP11.PXSX),Fx Device,low,2,26.76864783950618,324
Win10,RS5,PCI Express Root Port (\_SB.PCI0.RP05),Fx Device,low,1,15.5156,2
Win10,RS5,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,high,2,2450.39395,2
Win10,RS5,Intel(R) Serial IO I2C Host Controller - 9DE8 (\_SB.PCI0.I2C0),Fx Device,high,1,2070.4724,1
Win10,RS5,Intel(R) Serial IO I2C Host Controller - 9DE9 (\_SB.PCI0.I2C1),Fx Device,high,1,2070.4724,1
Win10,RS5,英特尔(R)智音技术音频控制器 (\_SB.PCI0.HDAS),Fx Device,high,1,2070.4724,1
Win10,20H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #1 - 9D10 (\_SB.PCI0.RP01),Fx Device,moderate,1,2365.56148,5
Win10,21H2,Intel(R) PCI Express Root Port #2 - 43B9 (\_SB.PC00.RP02),Fx Device,low,6,25.362711013986,572
Win10,22H2,Intel(R) PCI Express Root Port #9 - 34B0 (\_SB.PCI0.RP09),Fx Device,moderate,8,239.53488655737698,305
Win10,22H2,Intel(R) PCI Express Root Port #2 - 43B9 (\_SB.PC00.RP02),Fx Device,low,10,26.598408136482938,762
Win10,22H2,Intel(R) PCI Express Root Port #16 - 34B7 (\_SB.PCI0.RP16),Fx Device,moderate,1,84.31431666666667,12
Win10,21H2,WWAN Dormancy,Activator,moderate,7,258.86551845493574,233
Win11,22H2,Intel(R) PCI Express Root Port #1 - 43B8 (\_SB.PC00.RP01),Fx Device,high,2,1289.0582656250003,32
Win11,22H2,Intel(R) PCI Express Root Port #9 - 43B0 (\_SB.PC00.RP09),Fx Device,high,11,1302.779202723735,257
Win10,21H1,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,high,4,1579.6839218750001,32
Win11,21H2,Intel(R) Imaging Signal Processor (\_SB.PCI0.IPU0),Fx Device,low,6,308.88500769230774,39
Win10,20H1,WP OmaDmClient Client,Activator,high,1,476.42153333333334,6
Win10,20H1,WU,Activator,moderate,14,398.4194115384616,52
Win10,20H1,,Fx Device,low,1,104.23235,2
Win10,20H1,Resiliency Notification Phase,PDC Phase,low,1,0.003,2
Win10,20H1,Unregistered Device \_PR.PR01,Fx Device,high,1,44901.77153333334,6
Win10,20H1,Unregistered Device \_PR.PR02,Fx Device,high,1,44901.77153333334,6
Win10,20H1,Unregistered Device \_PR.PR03,Fx Device,high,1,44901.77153333334,6
Win10,20H1,WP OmaDmClient Client,Activator,low,1,808.2680636363638,11
Win10,20H1,Unknown Client,Activator,low,1,533.0484,1
Win10,20H1,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431CD0&REV_1000\4&26d89b9b&0&0001),Fx Device,moderate,1,45.390800000000006,1
Win11,22H2,Generic Mobile Broadband Adapter (USB\VID_8087&PID_0AC9&MI_00\7&4fa6012&0&0000),Fx Device,low,1,222.9687,2
Win11,21H2,Intel(R) PCI Express Root Port #9 - 9DB0 (\_SB.PCI0.RP09),Fx Device,low,5,105.6665600609756,328
Win11,21H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,moderate,2,79.61575675675677,37
Win11,22H2,Intel(R) PCI Express Root Port #3 - 9DBA (\_SB.PCI0.RP03),Fx Device,moderate,5,611.1994555555558,27
Win10,20H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PC00.HDAS),Fx Device,low,1,18.741883333333334,12
Win10,20H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,low,14,113.84642021276598,752
Win10,20H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,high,7,2561.585377167631,692
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.ComputerMask13.PXSX),Fx Device,low,1,12.79902,5
Win10,19H2,Surface Serial Hub Driver (\_SB.SSH),Fx Device,low,5,14.242798437500003,128
Win10,19H2,WP OmaDmClient Client,Activator,moderate,7,2711.9739234042554,47
Win10,21H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PC00.HDAS),Fx Device,low,5,12.070566793893121,262
Win10,22H2,Intel(R) PCI Express Root Port #12 - 9DB3 (\_SB.PCI0.RP12),Fx Device,high,11,4933.98052487374,792
Win10,22H2,PCI Express Root Port (\_SB.PCI0.RP08),Fx Device,high,1,3028.7737823529415,34
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP13),Fx Device,high,2,1352.662466666667,39
Win10,19H1,Mobile Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,high,1,28866.378169230768,26
Win10,19H1,Device not registered,PEP Pre-Veto,high,2,12076.602642857139,189
Win10,19H1,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP01.PXSX),Fx Device,low,1,17.047460869565217,23
Win10,19H1,Mobile Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,low,1,19.00268823529412,51
Win10,21H2,Unregistered Device \_SB.PC00.PEG0.PEGP,Fx Device,high,5,3988.130798550724,207
Win10,21H2,インテル® スマート・サウンド・テクノロジー BUS (\_SB.PC00.HDAS),Fx Device,moderate,11,131.46145333333334,30
Win10,21H2,BUS della tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,5,43.4904,6
Win10,19H1,BITS Service,Activator,low,5,24.91542857142857,7
Win10,22H2,Intel SD Host Controller (\_SB.PCI0.PSDC),Fx Device,high,6,2392.6448290780145,141
Win10,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #9 - 9D18 (\_SB.PCI0.RP09),Fx Device,moderate,3,96.90497333333333,45
Win10,20H2,英特尔® 智音技术总线 (\_SB.PC00.HDAS),Fx Device,high,3,8967.358685106383,47
Win11,22H2,Intel(R) PCI Express Root Port #15 - A336 (\_SB.PCI0.RP15),Fx Device,high,3,7996.14645,10
Win11,22H2,Intel(R) Dual Band Wireless-AC 3165 (\_SB.PCI0.RP04.PXSX),Fx Device,low,1,44.20218798076925,208
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP05.PXSX),Fx Device,moderate,15,472.33693859649117,114
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP05.PXSX),Fx Device,high,1,461.4805,1
Win11,21H2,Intel(R) Dual Band Wireless-AC 3165 (\_SB.PCI0.RP04.PXSX),Fx Device,low,1,33.9336,1
Win10,RS5,Unregistered Device \_SB.PC00.I2C2,Fx Device,high,2,7599.592231353127,1212
Win10,RS5,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,moderate,8,333.57397432432424,74
Win10,RS5,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Fx Device,high,15,10924.330550337843,296
Win10,RS5,No CS PUserIdMaskse,PDC PUserIdMaskse,high,1,1117.112,1
Win10,RS5,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,moderate,6,2104.3334540540536,74
Win11,21H2,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),Fx Device,high,6,979.69220621469,177
Win11,21H2,PCI Express Root Port (\_SB.PC00.TRP2),Fx Device,moderate,3,62.19906000000002,50
Win11,22H2,BUS da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,5,266.7005216216216,37
Win10,22H2,Intel(R) Dual Band Wireless-AC 8265 (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,6,260.91135368421055,95
Win10,21H2,Realtek High Definition Audio (HDAUDIO\FUNC_01&VEN_10EC&DEV_0294&SUBSYS_10431C20&REV_1000\4&58a268a&0&0001),Fx Device,low,1,25.688833333333335,3
Win11,21H2,Mobile Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,low,1,11.809175000000002,8
Win10,RS5,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,low,1,85.19528117647056,255
Win10,RS5,Surface Serial Hub Driver (\_SB._SSH),Fx Device,low,1,105.00390625,64
Win10,RS5,Standard NVM Express Controller (\_SB.PCI0.RP07.PXSX),Fx Device,low,1,27.789146753246754,231
Win10,RS5,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,high,1,184.7118,2
Win10,RS5,Surface Serial Hub Driver (\_SB._SSH),Fx Device,high,1,151.162,1
Win10,RS5,Standard NVM Express Controller (\_SB.PCI0.RP07.PXSX),Fx Device,high,1,3689.0946,1
Win10,RS5,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP09.PXSX),Fx Device,moderate,1,55.5687,2
Win10,RS5,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,moderate,4,279.01079999999996,5
Win11,21H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,high,7,2507.61650909091,121
Win11,21H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,moderate,9,424.8771381578948,76
Win11,21H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,low,14,83.69079099526064,211
Win11,22H2,Intel(R) Dual Band Wireless-AC 3165 (\_SB.PCI0.RP04.PXSX),Fx Device,high,1,6573.448933333333,3
Win11,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,moderate,3,99.26788571428571,7
Win11,21H2,Intel(R) TypeC PCIE - 9A27 (\_SB.PC00.TRP2),Fx Device,moderate,1,79.11203333333333,6
Win10,22H2,Intel(R) PEG62 - 463D (\_SB.PC00.PEG2),Fx Device,low,9,98.40305230769229,260
Win10,RS5,,Fx Device,low,1,481.13340000000005,1
Win11,21H2,Intel(R) TypeC PCIE - 9A25 (\_SB.PC00.TRP1),Fx Device,low,5,139.6068416666667,12
Win10,21H2,Intel® Smart Sound -teknologian väylä (\_SB.PC00.HDAS),Fx Device,low,2,47.98156666666667,6
Win10,22H2,Qualcomm QCA9377 802.11ac Wireless Adapter (\_SB.PCI0.RP15.PXSX),Fx Device,moderate,6,38.74095757575757,33
Win10,22H2,Intel(R) PCI Express Root Port #2 - 43B9 (\_SB.PC00.RP02),Fx Device,high,2,151.25513333333333,3
Win10,20H2,File Sharing Server,Activator,high,9,461.09399000951464,1051
Win10,20H2,Killer Wireless-n/a/ac 1435 Wireless Network Adapter (\_SB.PCI0.RP03.PXSX),Fx Device,low,4,75.9446458598726,157
Win11,21H2,Controlador de Áudio da Tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,8,54.205338513513496,148
Win11,21H2,Controlador de Áudio da Tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,2,838.8794846153845,13
Win11,22H2,Intel(R) PCIe Controller (x8) - 1905 (\_SB.PCI0.PEG1),Fx Device,low,2,167.88752880658427,243
Win10,19H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,high,1,213.99689999999998,2
Win10,19H2,Standard NVM Express Controller (\_SB.PCI0.RP07.PXSX),Fx Device,low,1,12.687330563798227,674
Win10,19H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP09.PXSX),Fx Device,moderate,1,38.18084999999999,2
Win10,19H2,Standard NVM Express Controller (\_SB.PCI0.RP07.PXSX),Fx Device,high,1,686.0745,2
Win10,RS4,DAM Phase,PDC Phase,moderate,2,284.77349999999996,6
Win10,RS4,Unregistered Device \_SB.PC00.HDAS,Fx Device,high,1,7090.984489655178,406
Win10,RS4,BI,Activator,low,3,337.42867750000005,40
Win10,RS4,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Fx Device,low,1,40.88729553072628,179
Win10,RS4,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Fx Device,low,1,65.34658585858585,99
Win10,RS4,PLM Phase,PDC Phase,low,3,8.305142857142858,14
Win10,RS4,Lock Screen,Activator,low,1,10.0231,3
Win10,RS4,DHCP,Activator,moderate,2,375.9583083333334,12
Win10,RS4,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),Fx Device,low,1,27.432949999999998,14
Win10,RS4,Maintenance Phase,PDC Phase,moderate,3,120.45525,4
Win10,RS4,NCSI,Activator,moderate,1,120.7702,1
Win10,RS4,PDC Suspend/Resume and Network-Refresh Activator,Activator,low,1,21.09476666666667,6
Win10,RS4,BI,Activator,high,2,522.0420111111112,9
Win10,RS4,Shell Phase,PDC Phase,low,3,0.011399999999999999,5
Win10,22H2,Intel(R) Ethernet Connection (7) I219-V (\_SB.PCI0.GLAN),Fx Device,moderate,2,275.527825,4
Win10,21H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,moderate,5,206.8085843750001,96
Win10,21H2,Zvukový řadič technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,3,160.84411739130434,23
Win10,21H2,Intel(R) PCI Express Root Port #16 - 02B7 (\_SB.PCI0.RP16),Fx Device,low,8,86.53584021739128,460
Win10,20H1,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,low,1,53.674200000000006,5
Win10,20H1,WP Sync Client,Activator,high,1,1803.0500047619048,21
Win10,20H1,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP15.PXSX),Fx Device,high,1,921.9072571428571,7
Win10,20H1,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,1,636.1449,2
Win10,20H1,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,moderate,1,114.983,1
Win11,22H2,Intel(R) PCI Express Root Port #16 - A337 (\_SB.PCI0.RP16),Fx Device,low,2,49.50284523809523,42
Win11,22H2,Intel(R) PCI Express Root Port #16 - A337 (\_SB.PCI0.RP16),Fx Device,high,2,6170.762338235293,34
Win10,22H2,Intel(R) Imaging Signal Processor (\_SB.PC00.IPU0),Fx Device,low,9,275.03998666666666,60
Win11,22H2,Zvukový radič Intel(R) Smart Sound Technology (\_SB.PC00.HDAS),Fx Device,moderate,1,309.79175,2
Win11,22H2,Intel(R) PCI Express Root Port #6 - 34BD (\_SB.PCI0.RP06),Fx Device,high,2,7216.454864000001,150
Win10,21H2,Intel SD Host Controller (\_SB.PCI0.PEMC),Fx Device,low,3,14.504520127388526,785
Win10,21H2,Intel(R) UHD Graphics 615 (\_SB.PCI0.GFX0),Fx Device,low,11,23.17595114854518,653
Win10,21H2,Intel(R) Wi-Fi 6 AX200 160MHz (\_SB.PCI0.RP03.PXSX),Fx Device,low,7,34.49010381328063,1521
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 51EA (\_SB.PC00.I2C2),Fx Device,low,2,7.8579333333333325,6
Win11,21H2,Intel(R) Smart Sound teknologi lydcontroller (\_SB.PCI0.HDAS),Fx Device,low,4,43.016711290322576,62
Win11,21H2,PCI Express Root Port (\_SB.PC00.RP14),Fx Device,low,1,30.00425952380952,42
Win10,21H2,Barramento da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,7,341.029424,25
Win11,22H2,Intel(R) Serial IO I2C Host Controller - 34E9 (\_SB.PCI0.I2C1),Fx Device,moderate,2,329.52804272727286,220
Win10,20H2,LoUserIdMask PoUserIdMasker Phase,PDC Phase,loUserIdMask,1,5.369309523809524,42
Win10,20H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Fx Device,loUserIdMask,1,149.8748073529412,68
