os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,RS5,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Activator,high,5,1295.4857361022734,5
Win10,22H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),Activator,moderate,2,1373.3540224007313,2
Win10,RS4,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Activator,moderate,1,100.45188021710358,1
Win10,21H1,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Activator,high,3,325.61977190398534,3
Win10,20H1,Image Download Manager,Fx Device,moderate,4,174.76436440918835,4
Win10,19H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Processor,low,2,63.51977100551468,2
Win10,21H2,File Sharing Server,Activator,moderate,1,83.58486412065719,1
Win10,RS5,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Activator,high,4,13.023356551286431,4
Win10,21H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,moderate,2,262.4578035012919,2
Win10,20H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Processor,moderate,1,81.07877884495267,1
Win10,RS3,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),PDC Phase,low,2,128.29443922626947,2
Win10,21H1,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Activator,moderate,1,1142.3333905739562,1
Win10,20H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Processor,high,1,5.793656491546594,1
Win10,22H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Processor,low,1,288.0833502528316,1
Win10,21H2,Audio Service,PDC Phase,moderate,3,7680.207007567315,3
Win10,20H2,Update Orchestrator Client,PEP Pre-Veto,high,1,816.1499974502239,1
Win10,RS4,DAM Phase,Processor,moderate,1,18.206260451984495,1
Win8.1,N/A,WP OmaDmClient Client,Fx Device,high,1,545.6099393068844,1
Win8.1,N/A,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,1,6.671224470350414,1
Win8.1,N/A,Update Orchestrator Client,Fx Device,high,1,113.403794988259,1
Win8.1,N/A,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),PDC Phase,low,1,268.50686317459946,1
Win10,TH2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),PDC Phase,high,1,10.750792455789556,1
Win10,TH2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),PDC Phase,low,2,227.57395084568702,3
Win10,RS4,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,high,1,301.58035475187745,1
Win11,22H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Activator,moderate,1,250.4593255519569,1
Win10,20H1,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Activator,moderate,4,269.49273253337566,4
Win10,RS3,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),PDC Phase,high,1,162.87700621984536,1
Win10,20H1,Connection Phase,Audio Activity,low,3,21.9512404852715,3
Win10,19H1,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Processor,low,3,191.81143171298194,3
Win10,RS4,Surface Serial Hub Driver (\_SB._SSH),PEP Pre-Veto,low,1,52.9554103538555,1
Win11,22H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Audio Activity,low,2,152.8008500955802,2
Win10,21H1,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Processor,high,1,36.39691877982811,1
Win10,19H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,moderate,1,113.85037803654023,1
Win10,20H1,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Processor,low,2,135.92734145430876,2
Win10,21H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Processor,high,1,90.52308793877975,1
Win10,20H2,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,hUserIdMaskh,1,373.4079894627913,1
Win10,22H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Activator,moderate,1,376.66550751227567,1
Win11,22H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,high,2,211.41889299616042,2
Win10,19H2,Windows Push Notifications,PEP Pre-Veto,low,1,240.49579358785817,1
Win10,19H1,GP,PEP Pre-Veto,high,1,28.082282466368298,1
Win11,21H2,Intel(R) PEG10 - 9A01 (\_SB.PC00.PEG1),Fx Device,moderate,2,175.9022942163766,2
Win10,21H1,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Processor,low,3,1055.8532926356856,3
Win10,19H2,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),PDC Phase,moderate,2,1234.7476182384867,2
Win10,RS5,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,4,456.68061849912465,4
Win10,RS2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),PDC Phase,low,2,241.46541554907947,2
Win10,RS2,WNS,Activator,high,1,53.18539305990532,1
Win10,RS4,Surface Serial Hub Driver (\_SB.SSH),Processor,high,2,23.25675523611543,2
Win10,RS4,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),PEP Pre-Veto,low,1,37.928644718896685,1
Win10,RS4,Intel(R) UHD Graphics (\_SB.PC00.GFX0),PEP Pre-Veto,low,1,55.74317098048708,1
Win11,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),PEP Pre-Veto,low,2,1539.763245157415,2
Win10,19H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),Audio Activity,high,1,5.8483285313622195,1
Win11,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Processor,moderate,1,96.82506172156754,1
Win10,22H2,USB4(TM) Host Router (Microsoft) (\_SB.PC00.TDM0),Processor,low,1,63.17758304276945,1
Win10,RS1,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),PDC Phase,high,1,119.65131310214839,1
Win8.1,N/A,PDC Suspend/Resume and Network-Refresh Activator,Activator,high,1,0.5132467307172613,1
Win8.1,N/A,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),Fx Device,low,1,91.13655930602683,1
Win10,21H1,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Fx Device,moderate,4,1975.0113162210894,4
Win10,21H1,PLM Phase,PDC Phase,hUserIdMaskh,1,4.4231880083154325,1
Win10,TH2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),PDC Phase,high,1,57.39581374121901,1
Win10,TH1,TCPIP,PDC Phase,high,1,34.82446088204518,1
Win10,RS2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Activator,moderate,1,118.20349599736942,1
Win10,RS2,TCPIP,Activator,high,1,111.26977138922035,1
Win8.1,N/A,Shell Phase,Fx Device,moderate,1,3.1355377850470897e-05,1
Win10,RS1,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,high,1,32.103534661047775,1
Win10,21H1,Device not registered,Processor,high,2,6320.230347202644,2
Win10,RS5,WNS,Processor,moderate,1,87.82512353993947,1
Win10,20H1,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Activator,moderate,1,4414.253344133167,1
Win10,21H2,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),PDC Phase,moderate,1,27.58553839162697,1
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),Audio Activity,low,1,192.04486064251827,1
Win10,19H1,WP Sync Client,Processor,high,2,132.85356805079317,2
Win10,21H2,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Processor,low,3,563.9859919690322,3
Win10,19H1,Intel(R) PCI Express Root Port #12 - A0B3 (\_SB.PC00.RP12),PDC Phase,moderate,2,83.88837067182543,2
Win10,20H2,Surface Serial Hub Driver (\_SB._SSH),Processor,high,1,0.7150606790521262,1
Win10,19H1,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,2,326.3964918679507,2
Win10,20H1,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Processor,low,1,1719.8636815235154,1
Win10,19H1,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Activator,moderate,1,1.0984315420334645,1
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PC00.CNVW),Activator,moderate,1,274.50970687359035,1
Win10,RS2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,low,2,139.96698906971585,2
Win10,19H1,Intel(R) Wireless-AC 9462 (\_SB.PCI0.CNVW),PEP Pre-Veto,low,1,56.04579546215552,1
Win10,20H1,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Processor,low,2,377.78874640028596,2
Win10,19H2,Intel(R) Wireless-AC 9461 (\_SB.PC00.CNVW),Audio Activity,low,1,354.3372341406541,1
Win10,21H1,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),Activator,moderate,1,1876.9553050145291,1
Win10,RS5,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Processor,low,2,924.9897725085563,2
Win10,20H1,Surface Serial Hub Driver (\_SB.SSH),Processor,moderate,1,1.861542080950322,1
Win10,22H2,Intel(R) Ethernet Connection (10) I219-LM (\_SB.PCI0.GLAN),Fx Device,moderate,2,164.3792194266074,2
Win10,19H1,PDC Suspend/Resume and Network-Refresh Activator,PDC Phase,loUserIdMask,1,7.158717619741463,1
Win10,RS4,Windows Push Notifications,Fx Device,moderate,2,88.4230744972923,2
Win10,21H1,PLM Phase,Fx UserIdMaskice,high,1,4.588316865740816,1
Win10,19H1,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),Processor,moderate,1,326.3415121908245,1
Win10,20H2,Notifications forwarding and actions,Processor,high,1,243.05166855397204,1
Win10,20H1,USB xHCI Compliant Host Controller (\_SB.PC00.TXHC),PEP Pre-Veto,low,1,2366.471339192602,1
Win10,20H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Activator,moderate,2,32.747009048209925,2
Win10,19H1,Intel(R) UHD Graphics (\_SB.PC00.GFX0),Processor,moderate,1,46.03202458560987,1
Win10,21H1,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Processor,high,1,79.2806927496066,1
Win10,19H1,PCI Express Root Port (\_SB.PC00.PEG0),Activator,moderate,2,352.8258333858505,2
Win10,20H2,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),PDC Phase,moderate,5,964.0313737389639,5
Win10,19H1,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Activator,moderate,1,228.39915889232546,1
Win10,19H1,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),PEP Pre-Veto,high,1,112.6756316856628,1
Win10,RS4,BI,Processor,moderate,2,1169.345379118596,2
Win10,RS2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PC00.HDAS),PDC Phase,low,1,277.68190517059895,1
Win10,RS2,Universal Telemetry Client,Fx Device,high,1,77.61242078686239,1
Win10,RS5,Intel(R) PCI Express Root Port #7 - A0BE (\_SB.PC00.RP07),PDC Phase,moderate,1,364.40071273940856,1
Win10,RS3,Intel(R) PCI Express Root Port #5 - 9DBC (\_SB.PCI0.RP05),PDC Phase,high,2,988.2831510105682,2
Win10,TH2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),PDC Phase,high,1,28.31705535852619,1
Win10,TH2,PLM Phase,Processor,high,1,0.8067490880775312,1
Win10,TH2,Windows Push Notifications,Fx Device,low,1,370.00964913900754,1
Win10,RS1,Intel(R) Serial IO UART Host Controller - A0A8 (\_SB.PC00.UA00),PDC Phase,high,1,160.78459110048033,1
Win8.1,N/A,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),PDC Phase,low,1,170.76700089741152,1
Win10,TH1,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,low,1,108.64629053404974,1
Win10,TH1,Audio Service,PDC Phase,low,1,7637.259863973766,1
Win10,TH1,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Activator,low,1,26.514217835960263,1
Win10,TH1,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),Activator,high,1,128.26044724891136,1
Win11,21H2,BI,Audio Activity,high,1,347.1416358514215,1
Win10,RS5,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,moderate,1,271.67014040528363,1
Win10,21H1,DHCP,Processor,moderate,1,165.6375471811209,1
Win10,21H2,Notifications forwarding and actions,Fx Device,moderate,2,72.28377419591834,2
Win10,22H2,Device not registered,Activator,moderate,1,3038.566712798028,1
Win10,RS4,DAM Phase,PDC Phase,loUserIdMask,1,36.2218760143881,1
Win10,22H2,Notifications forwarding and actions,Processor,low,1,320.92919860710276,1
Win10,20H1,WP Location Client,PEP Pre-Veto,high,1,5.202835381541724,1
Win10,22H2,BI,Audio Activity,moderate,1,1048.9674604238953,1
Win10,20H1,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),PEP Pre-Veto,low,1,204.50652331070643,1
Win10,RS4,Universal Telemetry Client,Processor,low,1,18.365423897768054,1
Win10,20H1,Standard SATA AHCI Controller (\_SB.PC00.SAT0),Activator,moderate,1,180.62238622142414,1
Win10,19H1,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Processor,low,1,244.79467640243394,1
Win11,21H2,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Activator,moderate,1,41.963050676392974,1
Win10,22H2,Windows Error Reporting,Fx Device,moderate,1,2.5237112217385325,1
Win10,19H1,Surface Serial Hub Driver (\_SB.SSH),Fx Device,moderate,1,112.45229101100992,1
Win10,20H2,BITS Service,Audio Activity,low,1,222.48489495396365,1
Win10,20H1,CPU C0 Time.Non-attributed Time,PDC Phase,low,606,803.4110223179741,1080
Win10,20H1,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),PDC Phase,low,596,893.0677673473746,1096
Win10,20H1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Activator,low,303,158.55117068334602,370
Win10,20H1,Lock Screen,Fx Device,high,26,11.54281647557588,27
Win10,19H2,Intel(R) Iris(R) Xe Graphics (\_SB.PC00.GFX0),PDC Phase,low,602,135.04259466814122,890
Win10,19H2,NCSI,PDC Phase,low,787,111.62329646844242,1559
Win10,19H2,Intel(R) UHD Graphics (\_SB.PCI0.GFX0),PDC Phase,low,473,164.89696071751968,652
Win10,20H1,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),PDC Phase,high,12,117.43989238847057,12
Win10,20H2,DHCP,PDC Phase,high,384,227.9324627446197,438
Win10,20H2,BI,Activator,high,417,1416.088268374068,478
Win10,20H2,No CS Phase,Processor,high,108,7404.706288537373,113
Win10,20H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),PDC Phase,low,258,372.6300777233502,282
Win10,20H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,58,453.9963098435446,61
Win10,20H2,Maintenance Phase,PDC Phase,high,1301,434.65185611087037,2699
Win10,20H1,Shell Phase,Processor,low,164,2.2579223488774066e-05,184
Win10,20H1,BITS Service,PDC Phase,low,97,283.6079290725477,102
Win10,20H1,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),PDC Phase,low,241,391.12797098308323,280
Win10,22H2,Low Power Phase,Fx Device,low,745,5.710994762589599,1790
Win10,22H2,PLM Phase,PDC Phase,low,883,3.3872842308033064,6933
Win10,22H2,DHCP,Activator,low,229,260.64922159042743,272
Win10,22H2,DHCP,PDC Phase,low,555,256.26989890554154,907
Win10,22H2,Shell Phase,PDC Phase,high,737,2.3770519332534396e-05,1621
Win10,22H2,Low Power Phase,PDC Phase,high,588,5.24687240416499,980
Win10,22H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,high,26,262.6827917710137,27
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP09.PXSX),PDC Phase,low,345,132.86051786221822,458
Win10,22H2,NCSI,Fx Device,low,435,114.55707005412013,631
Win10,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),PDC Phase,low,490,979.9674549865166,760
Win10,19H2,Connection Phase,PDC Phase,high,844,17.123716260669724,1841
Win10,19H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,93,905.1687552458557,98
Win10,19H2,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),PDC Phase,low,258,325.42490982142664,290
Win10,19H2,NCSI,Activator,high,122,119.09084756503952,131
Win10,19H2,PDC Suspend/Resume and Network-Refresh Activator,Fx Device,low,326,3.3531308973602325,389
Win10,19H2,WU,PDC Phase,moderate,53,2041.5012288274133,55
Win10,19H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),Activator,low,243,857.375454621902,282
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,high,155,1042.3211915866825,167
Win10,19H2,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),PDC Phase,low,206,217.7250627309302,236
Win10,19H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),PDC Phase,low,524,311.91970742309707,723
Win10,19H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),Activator,high,123,166.9703523959828,132
Win10,RS4,Maintenance Phase,Activator,low,247,416.12375952825346,606
Win10,RS4,Maintenance Phase,PDC Phase,low,294,427.31839936485096,2049
Win10,RS4,Shell Phase,Fx Device,low,280,2.27707317400055e-05,988
Win10,RS4,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),PDC Phase,low,210,147.59722626167428,380
Win10,RS4,DAM Phase,Fx Device,low,93,25.22336183024975,117
Win10,RS4,NCSI,Activator,low,111,96.53415572936586,141
Win10,RS4,BI,PDC Phase,low,275,1441.7330334963785,936
Win10,RS4,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),PDC Phase,high,26,187.06408526761822,27
Win10,RS4,Connection Phase,PDC Phase,high,236,16.297016370216596,545
Win10,RS4,Intel(R) Iris(R) Plus Graphics (\_SB.PCI0.GFX0),PDC Phase,high,8,400.34766648003625,8
Win10,RS4,TCPIP,PDC Phase,low,182,187.77334293900446,282
Win10,21H1,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),PDC Phase,high,402,964.2184207157636,490
Win10,21H1,Update Orchestrator Client,PDC Phase,high,294,891.1413182773505,334
Win10,21H1,Shell Phase,PDC Phase,high,1039,2.310844798089149e-05,2323
Win10,21H1,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,low,104,70.29315649782815,115
Win10,21H1,Intel(R) PCI Express Root Port #5 - A0BC (\_SB.PC00.RP05),Fx Device,high,47,294.3820662390797,47
Win10,21H1,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Activator,low,50,360.20876819595077,53
Win10,21H1,BI,Activator,low,840,1509.2343495543173,1402
Win10,21H1,Connection Phase,Fx Device,high,730,15.688748163355609,1086
Win10,21H1,Update Orchestrator Client,Activator,low,397,954.4053957471559,470
Win10,21H1,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),PDC Phase,low,924,154.11360066678387,1777
Win11,21H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),PDC Phase,low,678,236.4444308307669,1072
Win11,21H2,BI,Activator,low,727,1509.6536432985542,1210
Win11,21H2,Shell Phase,PDC Phase,high,914,2.3341945050630402e-05,1974
Win11,21H2,USB xHCI Compliant Host Controller (\_SB.PC00.XHCI),PDC Phase,high,341,1039.749340093122,394
Win11,21H2,PDC Suspend/Resume and Network-Refresh Activator,PDC Phase,low,652,3.2014069731674155,1042
Win11,21H2,NCSI,Fx Device,low,545,115.54372933739977,792
Win10,19H2,Intel(R) PCI Express Root Port #9 - 02B0 (\_SB.PCI0.RP09),PDC Phase,low,105,1644.8096225943332,113
Win10,19H2,Maintenance Phase,Processor,low,190,393.93272026775657,204
Win10,19H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,low,30,1862.7778370012477,31
Win10,19H2,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),PDC Phase,high,38,175.06322651339627,39
Win10,19H2,NCSI,Fx Device,low,535,115.35928358917154,755
Win11,22H2,Universal Telemetry Client,PDC Phase,high,66,101.21529059076315,68
Win11,22H2,Shell Phase,PDC Phase,high,726,2.285624691060918e-05,1595
Win11,22H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),PDC Phase,high,70,217.19876129798456,73
Win11,22H2,Intel(R) Ethernet Connection (10) I219-V (\_SB.PCI0.GLAN),PDC Phase,high,67,657.283877586092,69
Win11,22H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),PDC Phase,low,470,331.47009726307095,687
Win11,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Fx Device,high,114,240.78908828618708,119
Win11,22H2,Intel RST VMD Controller 467F (\_SB.PC00.VMD0),PDC Phase,low,27,247.13103312334712,28
Win11,22H2,TCPIP,Fx Device,high,89,147.47055542021363,93
Win11,22H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,150,160.9456224548649,168
Win11,22H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,low,120,375.83473305483824,133
Win11,21H2,Connection Phase,Fx Device,high,644,15.584333656938892,975
Win11,21H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Activator,high,19,43.332084144096726,19
Win11,21H2,Image Download Manager,Activator,low,102,326.0265164574776,106
Win11,21H2,WNS,PDC Phase,high,336,199.05718010889953,423
Win10,22H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PC00.CNVW),PDC Phase,low,640,160.367326485072,1199
Win10,22H2,PCI Express Root Port (\_SB.PC00.PEG0),PDC Phase,high,30,468.60772653053743,30
Win10,21H2,PLM Phase,PDC Phase,low,1281,3.408299545522829,9738
Win10,21H2,Maintenance Phase,Activator,low,1152,419.72403624364347,2927
Win10,21H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,low,34,128.06732059374045,34
Win10,21H2,WP OmaDmClient Client,Activator,low,97,959.7211333468501,100
Win10,21H2,Thunderbolt(TM) Controller - 9A1B (\_SB.PC00.TDM0),PDC Phase,low,620,362.32669641424985,850
Win10,21H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,high,210,1015.9173463604224,230
Win10,21H2,DHCP,Activator,high,113,276.1904043594803,117
Win10,22H2,CPU C0 Time.Non-attributed Time,Activator,low,297,799.084144674425,374
Win10,RS3,BI,PDC Phase,low,55,1610.5090798755577,196
Win10,RS3,Intel(R) PCI Express Root Port #5 - 02BC (\_SB.PCI0.RP05),Activator,low,3,454.405602796442,3
Win10,RS3,Shell Phase,Fx Device,high,39,2.7252593592612942e-05,66
Win10,19H2,Intel(R) Wi-Fi 6E AX211 160MHz (\_SB.PC00.CNVW),Activator,high,3,204.18952482349505,3
Win10,19H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),Activator,low,298,255.4613531415499,364
Win10,20H2,TCPIP,Activator,moderate,17,302.48254626162424,17
Win10,20H2,BI,Fx Device,low,1266,1491.4039971304749,2571
Win10,20H2,CPU C0 Time.Non-attributed Time,Fx Device,low,720,836.0072679866574,994
Win10,20H2,CPU C0 Time.Non-attributed Time,PDC Phase,low,1172,765.6936438425137,2132
Win10,20H2,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),PDC Phase,low,357,474.8364588802217,417
Win10,20H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,low,280,140.06373978488594,315
Win11,22H2,USB xHCI Compliant Host Controller (\_SB.PCI0.XHC),Fx Device,low,428,915.6594388396301,594
Win11,22H2,DAM Phase,Activator,high,66,27.66378415549926,68
Win11,22H2,Intel(R) Serial IO UART Host Controller - 34A8 (\_SB.PCI0.UA00),Activator,low,83,34.477969557116126,85
Win11,22H2,Shell Phase,Processor,high,52,2.1859751322617997e-05,53
Win11,22H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Activator,high,41,107.9766287361829,43
Win10,19H1,NCSI,Fx Device,high,90,106.87339396028706,100
Win10,19H1,BI,Fx Device,low,461,1421.7353013668119,908
Win10,19H1,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),PDC Phase,low,37,567.3886509928416,39
Win10,19H1,Universal Telemetry Client,Fx Device,moderate,6,19.900381588253246,6
Win10,19H2,Intel(R) PEG60 - 464D (\_SB.PC00.PEG0),Activator,low,21,665.4145007125098,21
Win10,19H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,low,68,458.39914306675814,71
Win10,19H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Activator,low,77,68.75253482363465,79
Win11,21H2,CPU C0 Time.Non-attributed Time,PDC Phase,high,277,758.0123766008037,323
Win11,21H2,CPU C0 Time.Non-attributed Time,Activator,low,382,763.8403340677033,477
Win11,22H2,File Sharing Server,Activator,low,23,328.3818963159604,23
Win11,22H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),PDC Phase,low,506,951.6166161610075,770
Win10,21H2,Standard NVM Express Controller (\_SB.PC00.RP09.PXSX),Fx Device,high,26,359.63743692982507,27
Win10,21H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Activator,low,147,460.76499101441385,153
Win10,21H2,Intel(R) Smart Sound Technology (Intel(R) SST) Audio Controller (\_SB.PCI0.HDAS),PDC Phase,high,265,954.8737753924567,312
Win10,21H2,WU,Fx Device,low,562,1749.46052445398,732
Win10,21H2,Shell Phase,Fx Device,high,744,2.2135180891845198e-05,1105
Win10,21H2,WNS,Activator,low,571,184.40596529211953,786
Win10,21H2,No CS Phase,Fx Device,high,821,6144.568397589005,1334
Win10,21H2,PLM Phase,Fx Device,moderate,190,3.414681931219421,200
Win10,20H2,Device not registered,Fx Device,low,76,5609.714283891134,76
Win10,21H2,Intel(R) Wireless-AC 9560 (\_SB.PC00.CNVW),PDC Phase,low,105,119.04648295455672,109
Win10,21H2,WNS,Fx Device,high,222,188.92642157726655,249
Win10,21H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),PDC Phase,low,374,439.9582258740122,441
Win10,21H2,Intel(R) Wi-Fi 6 AX201 160MHz (\_SB.PCI0.CNVW),PDC Phase,high,312,254.48236629074813,347
Win10,19H1,No CS Phase,Activator,moderate,89,7398.691967379054,97
